epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.3601820468902588,0.0,51712.0,0.0,0.0,1.3241510617343593,0.6496312022209167,1.3219316005706787,0.10025782138109207,0.1002578288159707,0.19283455610275269,0.9836065769195557,0.0,0.0,0.0,0.3350895643234253,0.9512578845024109,1.0,0.3350895643234253,0.7623762376237624,0.4125395119190216,0.9348658919334412,1.0,0.4125395119190216,0.8712871287128713,0.47839832305908203,0.899779736995697,1.0,0.47839832305908203,0.9405940594059405,0.5142254829406738,0.875,1.0,0.5142254829406738,0.9603960396039604
2,0.09998903417374229,1.3212844133377075,3.3354658626194578e-06,51745.0859375,3.3354658626194578e-06,6.445957095709571e-11,1.294602079059854,0.6564804911613464,1.2924343347549438,0.09376607835292816,0.09369020010133688,0.19652265310287476,0.9839141964912415,0.0,0.0,0.0,0.33561643958091736,0.9576138257980347,1.0,0.33561643958091736,0.7920792079207921,0.41306638717651367,0.9362244606018066,1.0,0.41306638717651367,0.8910891089108911,0.4726027250289917,0.9063544869422913,1.0,0.4726027250289917,0.9306930693069307,0.5147523880004883,0.8771750330924988,1.0,0.5147523880004883,0.9603960396039604
3,0.0999753280182866,1.2673156261444092,6.701735401293263e-06,51984.0234375,6.701735401293263e-06,1.2891914191419143e-10,1.25784834833115,0.6649104356765747,1.2557622194290161,0.08387426286935806,0.08405148555908362,0.19283455610275269,0.9863387942314148,0.0,0.0,0.0,0.3345626890659332,0.9622046947479248,1.0,0.3345626890659332,0.7920792079207921,0.4157007336616516,0.9429658055305481,1.0,0.4157007336616516,0.8613861386138614,0.46996837854385376,0.9125560522079468,1.0,0.46996837854385376,0.9306930693069307,0.5184404850006104,0.8810975551605225,1.0,0.5184404850006104,0.9504950495049505
4,0.09995614150494293,1.191649317741394,1.0190970897383522e-05,52699.546875,1.0190970897383522e-05,1.9337871287128714e-10,1.2157782223252276,0.6712328791618347,1.2134923934936523,0.07854004204273224,0.0786558722545274,0.19494204223155975,0.9891892075538635,0.0,0.0,0.0,0.3398314118385315,0.9658914804458618,1.0,0.3398314118385315,0.7722772277227723,0.41991570591926575,0.9473024010658264,1.0,0.41991570591926575,0.8712871287128713,0.4673340320587158,0.9165726900100708,1.0,0.4673340320587158,0.9306930693069307,0.5158061385154724,0.9019407629966736,1.0,0.5158061385154724,0.9504950495049505
5,0.0999314767377287,1.1028786897659302,1.3972579836263321e-05,54191.25390625,1.3972579836263321e-05,2.5783828382838285e-10,1.178827529712271,0.6765015721321106,1.1766541004180908,0.07285255938768387,0.07303334968861339,0.20021075010299683,0.99210524559021,1.0,0.20021075010299683,0.5841584158415841,0.33877766132354736,0.9735614061355591,1.0,0.33877766132354736,0.7326732673267327,0.4146469831466675,0.9542566537857056,1.0,0.4146469831466675,0.8613861386138614,0.4710221290588379,0.9228187799453735,1.0,0.4710221290588379,0.9405940594059405,0.5226554274559021,0.9032257795333862,1.0,0.5226554274559021,0.9603960396039604
6,0.09990133642141359,1.0179826021194458,1.8277194612892345e-05,56709.01953125,1.8277194612892345e-05,3.2229785478547854e-10,1.14446086187634,0.6812434196472168,1.142277479171753,0.06942526996135712,0.06967074077800152,0.2007376253604889,0.9973753094673157,1.0,0.2007376253604889,0.594059405940594,0.34088513255119324,0.973724901676178,1.0,0.34088513255119324,0.7326732673267327,0.4146469831466675,0.9567979574203491,1.0,0.4146469831466675,0.8613861386138614,0.47681769728660583,0.9359115958213806,1.0,0.47681769728660583,0.9306930693069307,0.5247629284858704,0.9096385836601257,1.0,0.5247629284858704,0.9603960396039604
7,0.0998657238612229,0.9328503012657166,2.3369095288217068e-05,60423.1328125,2.3369095288217068e-05,3.867574257425743e-10,1.1212393114514045,0.6849315166473389,1.1191020011901855,0.06615934520959854,0.06634564796664819,0.20179136097431183,0.9947780966758728,1.0,0.20179136097431183,0.6039603960396039,0.3429926335811615,0.9738863110542297,1.0,0.3429926335811615,0.7425742574257426,0.41517385840415955,0.9568527936935425,1.0,0.41517385840415955,0.8514851485148515,0.4805057942867279,0.9396929740905762,1.0,0.4805057942867279,0.9207920792079208,0.5295047163963318,0.9174129366874695,1.0,0.5295047163963318,0.9504950495049505
8,0.09982464296247523,0.8556286096572876,2.9507287763408385e-05,65394.89453125,2.9507287763408385e-05,4.5121699669967e-10,1.102386779855501,0.6896733641624451,1.1002117395401,0.0625084936618805,0.06270250590131457,0.19968387484550476,0.9947229623794556,1.0,0.19968387484550476,0.6039603960396039,0.34668073058128357,0.9741641283035278,1.0,0.34668073058128357,0.7623762376237624,0.4236038029193878,0.9589552283287048,1.0,0.4236038029193878,0.8514851485148515,0.4820864200592041,0.9442622661590576,1.0,0.4820864200592041,0.9207920792079208,0.5258166193962097,0.9228456616401672,1.0,0.5258166193962097,0.9702970297029703
9,0.099778098230154,0.7911390662193298,3.692719474202022e-05,71609.21875,3.692719474202022e-05,5.156765676567657e-10,1.0884507276486797,0.6944151520729065,1.0863585472106934,0.05841328576207161,0.05861269330136769,0.1975764036178589,0.9946666955947876,1.0,0.1975764036178589,0.6039603960396039,0.34878820180892944,0.9758307933807373,1.0,0.34878820180892944,0.7722772277227723,0.4241306781768799,0.9652174115180969,1.0,0.4241306781768799,0.8415841584158416,0.4836670160293579,0.9422658085823059,1.0,0.4836670160293579,0.9207920792079208,0.5268703699111938,0.9259999990463257,1.0,0.5268703699111938,0.9504950495049505
10,0.09972609476841367,0.7289184927940369,4.580580207402818e-05,78956.984375,4.580580207402818e-05,5.801361386138614e-10,1.0749023507091091,0.6954689025878906,1.072681188583374,0.05889379233121872,0.05889308355254041,0.19863013923168182,0.9920424222946167,1.0,0.19863013923168182,0.6039603960396039,0.3540568947792053,0.976190447807312,1.0,0.3540568947792053,0.7722772277227723,0.4257112741470337,0.9641088843345642,1.0,0.4257112741470337,0.8514851485148515,0.4826132655143738,0.9465065598487854,1.0,0.4826132655143738,0.9108910891089109,0.5316122174263,0.9266600608825684,1.0,0.5316122174263,0.9603960396039604
