epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece
15,0.0993844170297569,0.5057579278945923,0.00012910364603158087,143061.59375,0.00012910364603158087,9.0243399339934e-10,1.0439355826855208,0.698630154132843,1.0417810678482056,0.04944571852684021
16,0.09929980185352526,0.45872771739959717,0.00015082201571203768,155986.15625,0.00015082201571203768,9.668935643564357e-10,1.02538995295606,0.7054794430732727,1.0232532024383545,0.04346153140068054
17,0.0992097803984621,0.40471887588500977,0.00017459300579503179,169285.375,0.00017459300579503179,1.0313531353135314e-09,1.0096155572113423,0.7128556370735168,1.0074002742767334,0.03859614208340645
18,0.09911436253643445,0.3574472963809967,0.00020046357531100512,182935.984375,0.00020046357531100512,1.095812706270627e-09,0.9917578976071421,0.7144362330436707,0.9896565675735474,0.037926942110061646
19,0.09901355873108611,0.31826677918434143,0.00022844581690151244,196889.828125,0.00022844581690151244,1.1602722772277228e-09,0.979977713746693,0.7223393321037292,0.9779005646705627,0.03950925171375275
20,0.09890738003669029,0.2816935181617737,0.0002585240581538528,211086.25,0.0002585240581538528,1.2247318481848187e-09,0.9647513718449278,0.7239199280738831,0.962658703327179,0.03611338883638382
21,0.09879583809693737,0.2500144839286804,0.00029065998387522995,225459.125,0.00029065998387522995,1.2891914191419142e-09,0.9546958385202229,0.7255005240440369,0.9525772929191589,0.036354247480630875
22,0.09867894514365802,0.22168174386024475,0.0003247772401664406,239926.875,0.0003247772401664406,1.35365099009901e-09,0.9440228398908931,0.7255005240440369,0.9419625997543335,0.03629467263817787
23,0.09855671399548181,0.1970926970243454,0.00036079660640098155,254420.65625,0.00036079660640098155,1.4181105610561057e-09,0.933446591219485,0.7286617755889893,0.9314460158348083,0.03772085905075073
24,0.09842915805643157,0.17552319169044495,0.00039856607327237725,268834.53125,0.00039856607327237725,1.4825701320132012e-09,0.9291842750050874,0.7312961220741272,0.9271144270896912,0.03476053848862648
25,0.09829629131445343,0.15770380198955536,0.0004379759484436363,283107.65625,0.0004379759484436363,1.5470297029702971e-09,0.9195435540819319,0.735511064529419,0.9175726175308228,0.03310944512486458
26,0.09815812833988292,0.1426953226327896,0.00047886764514259994,297158.4375,0.00047886764514259994,1.6114892739273928e-09,0.916036036544655,0.735511064529419,0.9139782190322876,0.035288095474243164
27,0.09801468428384717,0.13071133196353912,0.0005210805684328079,310916.75,0.0005210805684328079,1.6759488448844885e-09,0.911676529335649,0.7349842190742493,0.9097314476966858,0.037614982575178146
28,0.09786597487660338,0.11670218408107758,0.0005644613993354142,324327.0,0.0005644613993354142,1.7404084158415842e-09,0.9061552625310434,0.739199161529541,0.9041438102722168,0.03502737358212471
29,0.09771201642581387,0.1072404757142067,0.000608854868914932,337340.375,0.000608854868914932,1.80486798679868e-09,0.9065240224621193,0.7402529120445251,0.9045613408088684,0.03580319508910179
30,0.09755282581475772,0.09965142607688904,0.0006541161565110087,349920.5625,0.0006541161565110087,1.8693275577557755e-09,0.902000421467772,0.7397260069847107,0.9000214338302612,0.03835082799196243
31,0.09738842050047931,0.09065598994493484,0.0007001241319812834,362048.1875,0.0007001241319812834,1.9337871287128714e-09,0.9007012346647562,0.7428872585296631,0.8986940383911133,0.03681087866425514
32,0.09721881851187408,0.08386237174272537,0.0007467130199074745,373684.09375,0.0007467130199074745,1.998246699669967e-09,0.8962708825934423,0.7402529120445251,0.8943560719490051,0.04063982889056206
33,0.0970440384477113,0.0783039852976799,0.0007937888149172068,384828.8125,0.0007937888149172068,2.062706270627063e-09,0.8932711808020749,0.7439410090446472,0.8913329839706421,0.038058120757341385
34,0.0968640994745946,0.07320185750722885,0.0008412152528762817,395462.9375,0.0008412152528762817,2.1271658415841587e-09,0.8914301201968098,0.7444678544998169,0.8894994854927063,0.039598915725946426
35,0.0966790213248601,0.06978954374790192,0.0008889235323294997,405600.125,0.0008889235323294997,2.191625412541254e-09,0.8898104181782086,0.7465753555297852,0.8879353404045105,0.038132194429636
36,0.09648882429441259,0.06542520970106125,0.000936830067075789,415245.9375,0.000936830067075789,2.25608498349835e-09,0.888742363113749,0.7471022009849548,0.8868313431739807,0.039616551250219345
37,0.09629352924049978,0.06176077947020531,0.0009848695481196046,424413.125,0.0009848695481196046,2.3205445544554456e-09,0.88678078593645,0.7486827969551086,0.8848831057548523,0.03811287507414818
38,0.09609315757942506,0.05907990783452988,0.00103297783061862,433113.65625,0.00103297783061862,2.3850041254125414e-09,0.8886800272070319,0.7465753555297852,0.8867888450622559,0.040702324360609055
39,0.09588773128419908,0.05682088062167168,0.001081109861843288,441365.9375,0.001081109861843288,2.4494636963696373e-09,0.8862764398215066,0.7471022009849548,0.8843852877616882,0.04186701029539108
40,0.09567727288213007,0.05384253337979317,0.0011292450362816453,449196.3125,0.0011292450362816453,2.513923267326733e-09,0.885612104288268,0.7460484504699707,0.8837200999259949,0.04323849827051163
41,0.09546180545235346,0.05147893354296684,0.0011773273581638932,456614.625,0.0011773273581638932,2.5783828382838283e-09,0.8857742275402845,0.7465753555297852,0.883902370929718,0.043279003351926804
42,0.09524135262330101,0.049850571900606155,0.0012253390159457922,463644.375,0.0012253390159457922,2.642842409240924e-09,0.8803612370636742,0.7476291060447693,0.8784487843513489,0.04281105473637581
43,0.09501593857010972,0.04772306978702545,0.001273258705623448,470305.40625,0.001273258705623448,2.70730198019802e-09,0.8804962125040583,0.7502634525299072,0.878568708896637,0.04076787084341049
44,0.09478558801197068,0.04631868749856949,0.0013210796751081944,476620.96875,0.0013210796751081944,2.7717615511551156e-09,0.8793033566188511,0.7497365474700928,0.8773790001869202,0.04163765162229538
45,0.09455032620941842,0.04452437534928322,0.001368792145512998,482611.25,0.001368792145512998,2.8362211221122115e-09,0.878073891673877,0.7497365474700928,0.8762978315353394,0.04200770705938339
46,0.09431017896156076,0.04326706752181053,0.0014163904124870896,488295.875,0.0014163904124870896,2.900680693069307e-09,0.8747579538910105,0.7523708939552307,0.8729576468467712,0.03987065702676773
47,0.09406517260324962,0.042205896228551865,0.0014638624852523208,493690.78125,0.0014638624852523208,2.9651402640264024e-09,0.8742315249146602,0.754478394985199,0.8724594712257385,0.03831983357667923
48,0.09381533400219319,0.04102926701307297,0.0015111940447241068,498809.78125,0.0015111940447241068,3.0295998349834987e-09,0.8746927388726848,0.7523708939552307,0.872832179069519,0.040695495903491974
49,0.09356069055600949,0.040083590894937515,0.001558396266773343,503673.65625,0.001558396266773343,3.0940594059405942e-09,0.872802670436614,0.7550052404403687,0.871021568775177,0.03879886865615845
50,0.09330127018922195,0.03872886300086975,0.0016054745065048337,508299.78125,0.0016054745065048337,3.1585189768976897e-09,0.8709915773383684,0.7555321455001831,0.8692091703414917,0.038575075566768646
51,0.0930371013501972,0.03806094080209732,0.0016524250386282802,512701.21875,0.0016524250386282802,3.2229785478547856e-09,0.8704418622279192,0.7550052404403687,0.8686837553977966,0.040379226207733154
52,0.09276821300802535,0.03770768642425537,0.0016992571763694286,516894.0625,0.0016992571763694286,3.2874381188118815e-09,0.869737074674118,0.7576396465301514,0.8679116368293762,0.03748472407460213
53,0.09249463464934321,0.03677782788872719,0.0017459827940911055,520893.84375,0.0017459827940911055,3.351897689768977e-09,0.8700018137599194,0.7539515495300293,0.8681943416595459,0.04055619612336159
54,0.09221639627510077,0.03583625704050064,0.0017926006112247705,524711.125,0.0017926006112247705,3.416357260726073e-09,0.8676380323534645,0.7565858960151672,0.8658171892166138,0.03872087225317955
55,0.09193352839727122,0.03529997542500496,0.0018391258781775832,528360.4375,0.0018391258781775832,3.4808168316831683e-09,0.8647122538881131,0.7571127414703369,0.8628492951393127,0.03850095719099045
56,0.09164606203550499,0.03490130603313446,0.0018855718662962317,531854.6875,0.0018855718662962317,3.545276402640264e-09,0.8660432985886634,0.7576396465301514,0.8643057346343994,0.03822365775704384
57,0.0913540287137281,0.03413178771734238,0.0019319490529596806,535205.0625,0.0019319490529596806,3.60973597359736e-09,0.8621421655437843,0.7586933374404907,0.8603155612945557,0.03754497691988945
58,0.09105746045668521,0.033492714166641235,0.0019782602321356535,538419.9375,0.0019782602321356535,3.6741955445544556e-09,0.8641886355628203,0.7571127414703369,0.8624355792999268,0.03929182514548302
59,0.09075638978642771,0.03314153105020523,0.0020245015621185303,541505.3125,0.0020245015621185303,3.738655115511551e-09,0.8639866997997175,0.7576396465301514,0.862295925617218,0.038781777024269104
60,0.09045084971874738,0.03244899585843086,0.0020706872455775738,544471.4375,0.0020706872455775738,3.8031146864686466e-09,0.8621590763047824,0.7602739930152893,0.8603025674819946,0.037498969584703445
61,0.09014087375955573,0.03210926800966263,0.00211682403460145,547326.0,0.00211682403460145,3.867574257425743e-09,0.8598145341973662,0.758166491985321,0.8580371141433716,0.04181937128305435
62,0.08982649590120982,0.031837232410907745,0.0021629100665450096,550074.125,0.0021629100665450096,3.932033828382838e-09,0.858090199836313,0.7597470879554749,0.8563470244407654,0.040343206375837326
63,0.08950775061878452,0.03142387419939041,0.0022089630365371704,552725.3125,0.0022089630365371704,3.996493399339934e-09,0.85829756458391,0.7602739930152893,0.8565320372581482,0.037393148988485336
64,0.089184672866292,0.03097401186823845,0.0022549876011908054,555285.3125,0.0022549876011908054,4.060952970297029e-09,0.8583801282595281,0.7613276839256287,0.8566033840179443,0.03985157981514931
65,0.08885729807284856,0.030611226335167885,0.002300994237884879,557761.0,0.002300994237884879,4.125412541254126e-09,0.8570067851133919,0.7602739930152893,0.855252206325531,0.04183840751647949
66,0.08852566213878947,0.030263619497418404,0.0023469903971999884,560158.0,0.0023469903971999884,4.189872112211221e-09,0.8572601586172025,0.7602739930152893,0.8555002808570862,0.039404768496751785
67,0.08818980143173213,0.030121568590402603,0.0023929683957248926,562478.125,0.0023929683957248926,4.254331683168317e-09,0.8582388201553779,0.7618545889854431,0.856471598148346,0.040558069944381714
68,0.08784975278258783,0.029890483245253563,0.002438955707475543,564731.125,0.002438955707475543,4.318791254125413e-09,0.8558530980844768,0.7629083395004272,0.8540341854095459,0.04064406827092171
69,0.08750555348152299,0.02939135581254959,0.002484954660758376,566920.5,0.002484954660758376,4.383250825082508e-09,0.8556466370161516,0.760800838470459,0.8538250923156738,0.04408595710992813
70,0.08715724127386973,0.029318450018763542,0.0025309452321380377,569044.5625,0.0025309452321380377,4.447710396039605e-09,0.85502582304847,0.7623814344406128,0.8532321453094482,0.038909912109375
71,0.08680485435598673,0.02892635017633438,0.002576943254098296,571109.5625,0.002576943254098296,4.5121699669967e-09,0.8558786214340097,0.7602739930152893,0.8541438579559326,0.04276632145047188
72,0.0864484313710706,0.02869364246726036,0.002622948493808508,573117.9375,0.002622948493808508,4.576629537953796e-09,0.8530622126556171,0.7618545889854431,0.851269006729126,0.04277941584587097
73,0.08608801140491813,0.028651781380176544,0.0026689665392041206,575073.3125,0.0026689665392041206,4.641089108910891e-09,0.8519806029045418,0.7629083395004272,0.8502224087715149,0.04121103882789612
74,0.0857236339816402,0.02822965197265148,0.002715016482397914,576981.875,0.002715016482397914,4.7055486798679874e-09,0.8538380893942428,0.760800838470459,0.852034330368042,0.04236241430044174
75,0.0853553390593274,0.028025014325976372,0.002761075273156166,578840.75,0.002761075273156166,4.770008250825083e-09,0.8548650313227647,0.7623814344406128,0.8530818819999695,0.042655572295188904
76,0.08498316702566831,0.027721606194972992,0.002807153156027198,580654.0,0.002807153156027198,4.834467821782178e-09,0.8530003392658696,0.7623814344406128,0.8512293100357056,0.04536814242601395
77,0.08460715869352037,0.027695758268237114,0.0028532464057207108,582422.6875,0.0028532464057207108,4.898927392739275e-09,0.8530274475085597,0.7634351849555969,0.8512005805969238,0.042890504002571106
78,0.08422735529643446,0.027440588921308517,0.0028993755113333464,584152.625,0.0028993755113333464,4.963386963696369e-09,0.8526024613666836,0.7613276839256287,0.8508275151252747,0.041868481785058975
79,0.08384379848413306,0.027272086590528488,0.0029455299954861403,585843.25,0.0029455299954861403,5.027846534653466e-09,0.852657178556203,0.7618545889854431,0.8508589267730713,0.042782556265592575
80,0.08345653031794294,0.0271486584097147,0.002991721499711275,587498.375,0.002991721499711275,5.092306105610561e-09,0.851213567877469,0.7623814344406128,0.849459707736969,0.044688619673252106
81,0.08306559326618262,0.027013791725039482,0.0030379421077668667,589117.75,0.0030379421077668667,5.156765676567657e-09,0.850945728219598,0.7613276839256287,0.8492418527603149,0.042267877608537674
82,0.08267103019950531,0.026902703568339348,0.003084200667217374,590704.375,0.003084200667217374,5.221225247524753e-09,0.8526463861586046,0.7629083395004272,0.8508577346801758,0.042698122560977936
83,0.08227288438619755,0.02671504020690918,0.003130498342216015,592259.75,0.003130498342216015,5.285684818481848e-09,0.8512777253373028,0.7613276839256287,0.8494451642036438,0.04660263657569885
84,0.0818711994874345,0.026562070474028587,0.003176827449351549,593783.5,0.003176827449351549,5.350144389438944e-09,0.8531134690072689,0.7597470879554749,0.8514106869697571,0.043951477855443954
85,0.08146601955249189,0.026148635894060135,0.003223195904865861,595278.25,0.003223195904865861,5.41460396039604e-09,0.8492438894931081,0.7629083395004272,0.8475155830383301,0.041585180908441544
86,0.08105738901391554,0.026246938854455948,0.0032696130219846964,596746.6875,0.0032696130219846964,5.479063531353136e-09,0.8507483991606846,0.7602739930152893,0.848942220211029,0.042802102863788605
87,0.08064535268264884,0.026092704385519028,0.0033160713501274586,598188.4375,0.0033160713501274586,5.543523102310231e-09,0.8495029571561341,0.7613276839256287,0.8477603793144226,0.04003090411424637
88,0.08022995574311877,0.025972798466682434,0.0033625750802457333,599605.125,0.0033625750802457333,5.607982673267327e-09,0.84807322977466,0.7613276839256287,0.8463071584701538,0.045778825879096985
89,0.0798112437482808,0.025801025331020355,0.0034091295674443245,600998.5625,0.0034091295674443245,5.672442244224423e-09,0.8490531953293103,0.7618545889854431,0.8472811579704285,0.04410181939601898
90,0.07938926261462366,0.02574756182730198,0.0034557299222797155,602368.6875,0.0034557299222797155,5.736901815181518e-09,0.8512925223630899,0.7602739930152893,0.8494601845741272,0.0446871779859066
91,0.07896405861713394,0.02556176297366619,0.003502374514937401,603716.0,0.003502374514937401,5.801361386138614e-09,0.8486166455095008,0.7618545889854431,0.8468852043151855,0.04672403261065483
92,0.0785356783842216,0.025599338114261627,0.0035490626469254494,605041.0625,0.0035490626469254494,5.86582095709571e-09,0.849731263923444,0.7634351849555969,0.8479912877082825,0.04154781997203827
93,0.07810416889260655,0.025335855782032013,0.003595813177525997,606347.875,0.003595813177525997,5.930280528052805e-09,0.8475617432870654,0.7629083395004272,0.8458390831947327,0.04412275180220604
94,0.07766957746216721,0.025417493656277657,0.003642610739916563,607634.4375,0.003642610739916563,5.994740099009901e-09,0.8487519486812194,0.760800838470459,0.8469871878623962,0.04670783132314682
95,0.07723195175075136,0.025246256962418556,0.003689454635605216,608901.3125,0.003689454635605216,6.0591996699669975e-09,0.8487113849883084,0.7613276839256287,0.8469693660736084,0.04561128467321396
96,0.07679133974894983,0.025234734639525414,0.0037363488227128983,610149.6875,0.0037363488227128983,6.123659240924092e-09,0.8488731233538516,0.760800838470459,0.8471763134002686,0.04552698880434036
97,0.07634778977483389,0.025065049529075623,0.0037833056412637234,611382.1875,0.0037833056412637234,6.1881188118811884e-09,0.8470049640526887,0.7602739930152893,0.845224916934967,0.049282435327768326
98,0.07590135046865652,0.02499323897063732,0.0038303059991449118,612596.25,0.0038303059991449118,6.252578382838284e-09,0.8492172564545722,0.7602739930152893,0.8474762439727783,0.04527464881539345
99,0.07545207078751857,0.02502698265016079,0.003877348965033889,613792.25,0.003877348965033889,6.317037953795379e-09,0.8464616622512785,0.760800838470459,0.8447150588035583,0.05006179213523865
100,0.07500000000000001,0.0248691625893116,0.003924431744962931,614970.3125,0.003924431744962931,6.381497524752476e-09,0.8470060071653762,0.7613276839256287,0.8452818393707275,0.04331882670521736
101,0.07454518768075706,0.024668671190738678,0.003971562255173922,616132.25,0.003971562255173922,6.445957095709571e-09,0.8465634201299026,0.7623814344406128,0.8448932766914368,0.047034747898578644
102,0.07408768370508578,0.024711258709430695,0.004018730018287897,617276.9375,0.004018730018287897,6.510416666666667e-09,0.8480067425206288,0.760800838470459,0.8462596535682678,0.04257030040025711
103,0.07362753824345272,0.024493465200066566,0.004065937828272581,618405.25,0.004065937828272581,6.574876237623763e-09,0.8465504596054994,0.7618545889854431,0.8448265790939331,0.044767189770936966
104,0.07316480175599312,0.02456611394882202,0.004113179165869951,619516.6875,0.004113179165869951,6.6393358085808584e-09,0.848347682721748,0.760800838470459,0.8465867638587952,0.045081742107868195
105,0.07269952498697736,0.02445201389491558,0.0041604614816606045,620612.8125,0.0041604614816606045,6.703795379537954e-09,0.845693379357944,0.760800838470459,0.8439100384712219,0.04841570928692818
106,0.0722317589592464,0.024306707084178925,0.00420778151601553,621693.75,0.00420778151601553,6.768254950495049e-09,0.8452851129156018,0.7618545889854431,0.8435580730438232,0.04357212036848068
107,0.0717615549686164,0.024311097338795662,0.004255135077983141,622759.125,0.004255135077983141,6.832714521452146e-09,0.8469813632512871,0.7613276839256287,0.8452385663986206,0.048174552619457245
108,0.07128896457825365,0.024255091324448586,0.004302529618144035,623810.5,0.004302529618144035,6.897174092409241e-09,0.8462356371673568,0.7613276839256287,0.8445310592651367,0.04649278521537781
109,0.07081403961302007,0.024154819548130035,0.0043499586172401905,624847.375,0.0043499586172401905,6.961633663366337e-09,0.847417298433527,0.7634351849555969,0.8457068800926208,0.04153459519147873
110,0.07033683215379001,0.024210412055253983,0.00439741276204586,625868.875,0.00439741276204586,7.026093234323433e-09,0.8451212762655774,0.7602739930152893,0.8433424830436707,0.04637276008725166
111,0.06985739453173903,0.024148613214492798,0.004444907885044813,626877.5,0.004444907885044813,7.090552805280528e-09,0.8469896136897884,0.760800838470459,0.8452785015106201,0.04753265902400017
112,0.06937577932260515,0.024153055623173714,0.004492448177188635,627874.25,0.004492448177188635,7.155012376237624e-09,0.8466975268121766,0.760800838470459,0.8448699116706848,0.04267925024032593
113,0.06889203934092336,0.024019887670874596,0.004540021996945143,628857.875,0.004540021996945143,7.21947194719472e-09,0.8467262450711619,0.7592202425003052,0.8449916839599609,0.04913971945643425
114,0.0684062276342339,0.023868337273597717,0.004587627947330475,629828.5,0.004587627947330475,7.283931518151815e-09,0.8447427521013233,0.7602739930152893,0.8430182933807373,0.04789768159389496
115,0.067918397477265,0.023983435705304146,0.004635252524167299,630784.6875,0.004635252524167299,7.348391089108911e-09,0.8447501984737947,0.7629083395004272,0.8428995013237,0.047896090894937515
116,0.06742860236609076,0.023802893236279488,0.0046829036436975,631727.75,0.0046829036436975,7.4128506600660075e-09,0.8457282321847528,0.7597470879554749,0.8439939022064209,0.051093004643917084
117,0.06693689601226457,0.023790504783391953,0.004730580374598503,632658.0,0.004730580374598503,7.477310231023102e-09,0.8434977733674366,0.7629083395004272,0.8417952656745911,0.04424170032143593
118,0.06644333233692916,0.023825237527489662,0.004778273869305849,633574.625,0.004778273869305849,7.5417698019802e-09,0.8461459849983674,0.7618545889854431,0.8444017171859741,0.042422011494636536
119,0.0659479654649035,0.023738546296954155,0.004825994838029146,634479.25,0.004825994838029146,7.606229372937293e-09,0.8459320099763298,0.7602739930152893,0.8442538380622864,0.04618057236075401
120,0.06545084971874737,0.0237150676548481,0.00487373024225235,635370.625,0.00487373024225235,7.67068894389439e-09,0.8453770301867084,0.7613276839256287,0.8435804843902588,0.05198421701788902
121,0.06495203961280434,0.023587116971611977,0.004921479616314173,636248.875,0.004921479616314173,7.735148514851486e-09,0.8442895143627492,0.7602739930152893,0.8425009846687317,0.0440797433257103
122,0.06445158984722359,0.023650074377655983,0.004969241563230753,637114.25,0.004969241563230753,7.799608085808581e-09,0.8447842467321108,0.7618545889854431,0.8431211113929749,0.04508040472865105
123,0.06394955530196147,0.023629507049918175,0.005017025396227837,637968.25,0.005017025396227837,7.864067656765677e-09,0.8449236017635172,0.7613276839256287,0.8432000875473022,0.04318812116980553
124,0.06344599103076329,0.023579182103276253,0.005064825061708689,638810.3125,0.005064825061708689,7.928527227722772e-09,0.8435183431878608,0.7613276839256287,0.84183269739151,0.0433175154030323
125,0.06294095225512605,0.023611634969711304,0.005112635903060436,639640.25,0.005112635903060436,7.992986798679868e-09,0.8436693248306613,0.7639620900154114,0.842002272605896,0.04462546110153198
126,0.062434494358242734,0.023484302684664726,0.005160465836524963,640459.25,0.005160465836524963,8.057446369636965e-09,0.8454735063024266,0.7597470879554749,0.8437033891677856,0.044598691165447235
127,0.06192667287892904,0.02345031499862671,0.005208311602473259,641267.1875,0.005208311602473259,8.121905940594059e-09,0.8440045404735682,0.7602739930152893,0.8422827124595642,0.04569877311587334
128,0.06141754350553279,0.023519989103078842,0.005256155971437693,642062.25,0.005256155971437693,8.186365511551156e-09,0.8434185338598157,0.7623814344406128,0.8417401313781738,0.050767578184604645
129,0.06090716206982714,0.023583030328154564,0.0053040278144180775,642848.1875,0.0053040278144180775,8.250825082508251e-09,0.8430862494590285,0.7618545889854431,0.8413354158401489,0.04343537613749504
130,0.06039558454088797,0.023382985964417458,0.005351915489882231,643623.875,0.005351915489882231,8.315284653465347e-09,0.8431355369103596,0.7602739930152893,0.841410219669342,0.04793787747621536
131,0.059882867018956294,0.02338891476392746,0.005399813409894705,644388.8125,0.005399813409894705,8.379744224422442e-09,0.8450088033686197,0.7613276839256287,0.8432900309562683,0.04383870214223862
132,0.05936906572928624,0.023341597989201546,0.0054477215744555,645143.3125,0.0054477215744555,8.444203795379538e-09,0.8420032251496712,0.7613276839256287,0.840332567691803,0.045333314687013626
133,0.05885423701597917,0.02342369593679905,0.005495637189596891,645887.25,0.005495637189596891,8.508663366336635e-09,0.8437373080419414,0.7597470879554749,0.8420178890228271,0.04547729343175888
134,0.05833843733580512,0.023510625585913658,0.005543565843254328,646621.5625,0.005543565843254328,8.57312293729373e-09,0.8435540049797114,0.7613276839256287,0.8418907523155212,0.04838030785322189
135,0.057821723252011556,0.023334674537181854,0.005591497290879488,647345.1875,0.005591497290879488,8.637582508250826e-09,0.845758405952735,0.7592202425003052,0.8440414667129517,0.04649263620376587
136,0.0573041514281206,0.023227542638778687,0.005639440380036831,648059.4375,0.005639440380036831,8.702042079207921e-09,0.8434830921593155,0.760800838470459,0.8417560458183289,0.046329859644174576
137,0.05678577862171523,0.023314129561185837,0.005687379278242588,648762.75,0.005687379278242588,8.766501650165017e-09,0.8473980002207299,0.7602739930152893,0.8456259965896606,0.04534963518381119
138,0.05626666167821522,0.02322380244731903,0.005735327489674091,649456.8125,0.005735327489674091,8.830961221122112e-09,0.843483436471921,0.7613276839256287,0.8417254686355591,0.04541720822453499
139,0.055746857524643346,0.023163070902228355,0.005783274304121733,650140.625,0.005783274304121733,8.89542079207921e-09,0.8448658127679212,0.7613276839256287,0.8431553244590759,0.044370852410793304
140,0.0552264231633827,0.02336036041378975,0.0058312127366662025,650813.6875,0.0058312127366662025,8.959880363036303e-09,0.8427086142770106,0.7597470879554749,0.840995728969574,0.04585997015237808
141,0.05470541566592574,0.023303711786866188,0.005879167001694441,651478.9375,0.005879167001694441,9.0243399339934e-09,0.8439073958311493,0.7613276839256287,0.8421875834465027,0.04678013548254967
142,0.05418389216661579,0.023282835260033607,0.005927122663706541,652134.8125,0.005927122663706541,9.088799504950494e-09,0.842712360639341,0.7597470879554749,0.8410366177558899,0.046791922301054
143,0.0536619098563816,0.023242851719260216,0.005975081119686365,652781.8125,0.005975081119686365,9.153259075907591e-09,0.8441169344838728,0.7634351849555969,0.8424082398414612,0.04247881472110748
144,0.053139525976465686,0.023261800408363342,0.006023031659424305,653418.875,0.006023031659424305,9.217718646864687e-09,0.8442289698613833,0.7618545889854431,0.8425225615501404,0.04479255527257919
145,0.05261679781214721,0.02326914481818676,0.0060709756799042225,654046.4375,0.0060709756799042225,9.282178217821782e-09,0.8434062792955886,0.7629083395004272,0.8417097926139832,0.04362572357058525
146,0.05209378268646,0.023216282948851585,0.006118910852819681,654664.375,0.006118910852819681,9.346637788778878e-09,0.8450264013730563,0.760800838470459,0.8433435559272766,0.04824241250753403
147,0.05157053795390641,0.023295816034078598,0.006166849285364151,655274.1875,0.006166849285364151,9.411097359735975e-09,0.8436057767325382,0.7618545889854431,0.841863751411438,0.04461851716041565
148,0.051047120994167854,0.02324228174984455,0.006214779336005449,655874.8125,0.006214779336005449,9.475556930693069e-09,0.8445440354915011,0.7613276839256287,0.8427745699882507,0.04563941806554794
149,0.0505235892058123,0.02335769683122635,0.006262710317969322,656467.4375,0.006262710317969322,9.540016501650166e-09,0.8429011655431653,0.7629083395004272,0.8412092328071594,0.04564802721142769
150,0.05000000000000001,0.023274701088666916,0.006310637574642897,657051.6875,0.006310637574642897,9.604476072607261e-09,0.8432557148224938,0.7586933374404907,0.8415619730949402,0.04782033711671829
151,0.04947641079418772,0.023241063579916954,0.006358552258461714,657626.875,0.006358552258461714,9.668935643564357e-09,0.8428924285950977,0.7602739930152893,0.8411474823951721,0.05073920637369156
