epoch,lr,train_loss_step_mean,train_map_loss_mean,train_bayes_loss_mean,train_ctx_reg_mean,val_loss,val_acc,val_nlpd,val_ece
1,0.09999725846827562,2.052700099378529,2.125831917961045,2.0526975995243184,0.024995009018347995,1.4701464894699723,0.6032665967941284,1.4701462984085083,0.05364995449781418
2,0.09998903417374229,1.4958654028354306,1.5636070211334985,1.495851723274382,0.13681702566618967,1.3272959892063925,0.6317175626754761,1.3272960186004639,0.04278206080198288
3,0.0999753280182866,1.356752327173063,1.4122674606814243,1.35672921709495,0.23120426748058584,1.2560230713372988,0.6454162001609802,1.2560229301452637,0.03700534626841545
4,0.09995614150494293,1.2691648832642206,1.3159226845986773,1.2691363255576331,0.2857897381971378,1.2000804118286068,0.6554267406463623,1.2000802755355835,0.026319023221731186
5,0.0999314767377287,1.1959215101629201,1.229026735419094,1.1958900666472936,0.31410390846800096,1.159634717523235,0.6707059741020203,1.1596347093582153,0.018877476453781128
6,0.09990133642141359,1.1382747239405566,1.16356886731516,1.1382418988954903,0.3281967515992646,1.1263348438214702,0.6759746670722961,1.1263349056243896,0.018185878172516823
7,0.0998657238612229,1.0882285969092114,1.1074331467694576,1.0881950967382676,0.3351073188356834,1.100814673370506,0.674920916557312,1.1008145809173584,0.019610432907938957
8,0.09982464296247523,1.0449009012467791,1.0575386297584761,1.0448670587917366,0.3384958045317395,1.0770442141622336,0.681243360042572,1.077044129371643,0.022214287891983986
9,0.099778098230154,1.0078314849645784,1.0152414163740555,1.0077974572040067,0.3401803663461515,1.054743334415464,0.6896733045578003,1.0547432899475098,0.022433357313275337
10,0.09972609476841367,0.9764743553529872,0.977071227413593,0.9764402585454507,0.34103720731074266,1.0381061844881017,0.6949419975280762,1.0381062030792236,0.030589375644922256
11,0.09966863828001983,0.947054122934247,0.9422772810010627,0.9470199789151107,0.34150476443885575,1.0225949792389624,0.6907270550727844,1.022594928741455,0.024574022740125656
12,0.09960573506572391,0.920597236935455,0.9162981392133354,0.9205630521963138,0.3417912706880286,1.0108003252047508,0.693888247013092,1.0108002424240112,0.025732891634106636
13,0.09953739202357219,0.8951329217098727,0.8867287535478573,0.8950987086437716,0.3419707680102622,0.9959228955782377,0.6991569995880127,0.995922863483429,0.02661176398396492
14,0.09946361664814943,0.8731970267720742,0.8615606739969537,0.8731628137059732,0.34210320156399565,0.981968964364682,0.7070600390434265,0.9819689393043518,0.024023177102208138
15,0.0993844170297569,0.8490004268023047,0.839848525453322,0.8489662137362036,0.34222220312250723,0.9744854518560765,0.7096943855285645,0.9744853973388672,0.020975546911358833
16,0.09929980185352526,0.8306623390405485,0.8167958283188319,0.8306281259744475,0.3423062680971504,0.9690445740682684,0.7107481360435486,0.9690445065498352,0.024822954088449478
17,0.0992097803984621,0.8064011783883123,0.7891718562286679,0.8063669653222112,0.3423843897215211,0.9681750893969682,0.7038987874984741,0.9681751132011414,0.020399397239089012
18,0.09911436253643445,0.7922580484116432,0.7732685435526442,0.7922237757408973,0.3424645470510615,0.9545885999034404,0.7128556370735168,0.9545885920524597,0.02250991202890873
19,0.09901355873108611,0.770549474966408,0.7484180006650415,0.7705152117379821,0.3425315825065764,0.944553652854815,0.7149630784988403,0.9445536136627197,0.014645233750343323
20,0.09890738003669029,0.7546965131665221,0.7334276898072498,0.7546622404957762,0.34259324351159653,0.9313078439147756,0.7154899835586548,0.9313077926635742,0.02409936860203743
21,0.09879583809693737,0.7440777769183168,0.7224054525394251,0.7440435071982959,0.3426544672191733,0.9336176913455364,0.7154899835586548,0.9336176514625549,0.01622260920703411
22,0.09867894514365802,0.7324738357916917,0.7113709048469468,0.7324395536786259,0.3427391500756292,0.9320287709492401,0.7118018865585327,0.9320286512374878,0.022408578544855118
23,0.09855671399548181,0.7074191517168933,0.6778552325645296,0.7073848790461474,0.34279340948208725,0.9174326478618465,0.7228661179542542,0.9174326062202454,0.026575133204460144
24,0.09842915805643157,0.6911472270984461,0.6620589721911024,0.6911129544277003,0.34285945821516584,0.9174333194033237,0.7207586765289307,0.9174333810806274,0.019983945414423943
25,0.09829629131445343,0.6747926827704552,0.6503622543693769,0.6747584100997094,0.3429455866317938,0.9071719043498546,0.7286617159843445,0.9071718454360962,0.022949039936065674
26,0.09815812833988292,0.6622915250239986,0.6333552622559047,0.6622572305178879,0.34301700332377216,0.9138156867755853,0.7302423119544983,0.9138156175613403,0.029364172369241714
27,0.09801468428384717,0.6450105994054587,0.6148388905100303,0.644976271851228,0.3430925772921874,0.904675090275273,0.7312960624694824,0.9046750068664551,0.015493961982429028
28,0.09786597487660338,0.6364533510243539,0.6068999168306294,0.6364190194866445,0.34316763517880206,0.8940869244433806,0.7376185059547424,0.8940868973731995,0.01803421601653099
29,0.09771201642581387,0.6148498607153939,0.5820764102558098,0.6148155284400033,0.34323158122525355,0.8858326388360075,0.7402528524398804,0.8858326077461243,0.01934102736413479
30,0.09755282581475772,0.5968979018749577,0.5601405371533762,0.5968635695995671,0.3432877267351245,0.8924702761421968,0.7423603534698486,0.8924701809883118,0.01637103036046028
31,0.09738842050047931,0.5867395805250301,0.5486230847269001,0.5867052482496394,0.3433421006297121,0.8826921606717044,0.7402528524398804,0.8826920390129089,0.022730352357029915
32,0.09721881851187408,0.5706848835591043,0.5298906033582026,0.5706505512837137,0.34339343734306865,0.8780482345436346,0.7428871989250183,0.8780481815338135,0.024081885814666748
33,0.0970440384477113,0.5607116169268542,0.5164449548367227,0.5606772846514636,0.34345210011642757,0.878649068205324,0.7455215454101562,0.8786489963531494,0.020086005330085754
34,0.0968640994745946,0.540404324779416,0.49592946750102657,0.540369981586343,0.3435207266028565,0.8772589688054879,0.7444678544998169,0.8772588968276978,0.019974403083324432
35,0.0966790213248601,0.5272483751915469,0.4801411498891245,0.5272140367196338,0.34357816157954757,0.8754883191859383,0.7465752959251404,0.8754882216453552,0.020035339519381523
36,0.09648882429441259,0.5143595627038786,0.4693390668028652,0.5143251944296431,0.34362807663360445,0.8616152412647694,0.7507902979850769,0.8616151809692383,0.02490418404340744
37,0.09629352924049978,0.5022337902890573,0.45714083756550705,0.5021994172936619,0.343682197946133,0.8666678128177172,0.748155951499939,0.8666678071022034,0.022635942324995995
38,0.09609315757942506,0.48730051606008323,0.43971482656969885,0.48726614454005024,0.343735676590759,0.8620853966732045,0.7534246444702148,0.8620853424072266,0.023886198177933693
39,0.09588773128419908,0.47845634921352465,0.4288824388001225,0.47842196279233046,0.34378966128472055,0.8639031732798377,0.7486827969551086,0.8639031648635864,0.01744416356086731
40,0.09567727288213007,0.4634994557588407,0.4125797093504726,0.4634650638788053,0.3438529097797847,0.8559024336466171,0.7513171434402466,0.8559024333953857,0.021667368710041046
41,0.09546180545235346,0.4557694409153249,0.4044495685265796,0.4557350490352895,0.34391762537531334,0.8565282685990329,0.7486827969551086,0.8565281629562378,0.018820127472281456
42,0.09524135262330101,0.441525394373601,0.3905309981638842,0.4414910024935656,0.3439679738908711,0.8605110074998958,0.7507902979850769,0.8605109453201294,0.017978724092245102
43,0.09501593857010972,0.4386196821042807,0.39074261737341925,0.4385852902242453,0.34402181517959823,0.8540445198123398,0.748155951499939,0.854044497013092,0.021177560091018677
44,0.09478558801197068,0.4266669254491825,0.3790048148372386,0.4266325132091447,0.34409229413117515,0.8493705137512079,0.7528977394104004,0.8493704795837402,0.01980254054069519
45,0.09455032620941842,0.40885749547788414,0.35767400884392236,0.4088230785166863,0.34415762790358895,0.846710951235322,0.7523708939552307,0.8467109203338623,0.019348744302988052
46,0.09431017896156076,0.39608737118173354,0.34065371722278026,0.39605294949937575,0.3442095476802033,0.8452216973420315,0.7555320858955383,0.8452216386795044,0.015587445348501205
47,0.09406517260324962,0.3874344651651855,0.3336673414353097,0.3874000434828277,0.34426331726631315,0.8483217362985721,0.7555320858955383,0.8483216166496277,0.02584710344672203
48,0.09381533400219319,0.3834432575962331,0.33140448709525683,0.3834088344385128,0.3443139903616197,0.8610122050575763,0.754478394985199,0.8610121607780457,0.02567940205335617
49,0.09356069055600949,0.3724512547844707,0.31440957244670037,0.37241682056153175,0.3443589110185604,0.8484189211380118,0.760800838470459,0.8484188914299011,0.028212929144501686
50,0.09330127018922195,0.37286101827527035,0.32056167603719354,0.3728265667905902,0.3444197762130511,0.8453161507939136,0.760800838470459,0.8453160524368286,0.01871868036687374
51,0.0930371013501972,0.3504014687963051,0.2970165315240917,0.35036701731162495,0.34449514481100707,0.8391552966311809,0.7618545293807983,0.8391552567481995,0.02188294567167759
52,0.09276821300802535,0.34764869201301346,0.2908985780017211,0.3476142405283333,0.34457162789779133,0.8472959877191028,0.7571127414703369,0.8472959399223328,0.016525520011782646
53,0.09249463464934321,0.3461540351704796,0.2902785743227099,0.3461195829481182,0.3446170876521875,0.8560026910458274,0.7639620304107666,0.856002688407898,0.026368077844381332
54,0.09221639627510077,0.34505860227169377,0.2923847041507759,0.34502412570585117,0.3446926982095926,0.8444030910447726,0.7660695314407349,0.8444030284881592,0.02200089581310749
55,0.09193352839727122,0.321802344800222,0.26547988039432185,0.32176786351321945,0.3447836481108524,0.8514222345060745,0.7623814344406128,0.8514222502708435,0.0177724901586771
56,0.09164606203550499,0.3141708663194486,0.2563470926615271,0.31413638355708356,0.3448508883466815,0.8459007174750148,0.7644888758659363,0.8459006547927856,0.023997072130441666
57,0.0913540287137281,0.301934355703911,0.24559786325634117,0.3018998665974872,0.34490957590613036,0.8390812306057415,0.7723919749259949,0.8390811681747437,0.020505672320723534
58,0.09105746045668521,0.29589920572125084,0.23989018340512078,0.2958647071725071,0.3449683956580587,0.8396862068216466,0.7655426263809204,0.8396862149238586,0.02434662915766239
59,0.09075638978642771,0.28817260339118467,0.2277057010053408,0.288138095400121,0.34501304012714046,0.847492920460515,0.7676501274108887,0.8474928736686707,0.02400454878807068
60,0.09045084971874738,0.278121558746489,0.2189501447252708,0.27808705001774403,0.3450519622552513,0.8469935332761549,0.7639620304107666,0.8469935059547424,0.021950358524918556
61,0.09014087375955573,0.27401530831167015,0.21825327731595182,0.2739807972223452,0.3450898250730911,0.8388531803456699,0.767123281955719,0.838853120803833,0.02494293451309204
62,0.08982649590120982,0.2675572356375137,0.20798498480626854,0.26752272454818876,0.3451155745747066,0.8486322055249872,0.7650157809257507,0.8486321568489075,0.01117589883506298
63,0.08950775061878452,0.261902911238151,0.20116225032523127,0.26186840014882606,0.34514110749310783,0.8377575793934572,0.7644888758659363,0.8377574682235718,0.018172357231378555
64,0.089184672866292,0.26016455121559673,0.20227626261144582,0.2601300401262718,0.3451710868589949,0.8407748732853237,0.7655426263809204,0.8407748341560364,0.022277483716607094
65,0.08885729807284856,0.2613420920206769,0.20447681622930092,0.26130757384961195,0.34521528753903835,0.8630347588542139,0.7576395869255066,0.8630347847938538,0.018140699714422226
66,0.08852566213878947,0.25179711618635914,0.193440776502732,0.251762590195873,0.34527439056056564,0.8505728418131145,0.7629082798957825,0.8505727648735046,0.01627318374812603
67,0.08818980143173213,0.24200638995902374,0.1810719043311506,0.24197185614911637,0.3453270692636471,0.8472711992213547,0.767123281955719,0.8472711443901062,0.02062491700053215
68,0.08784975278258783,0.24232552193178988,0.18037302290449048,0.24229098104014254,0.3453669512625968,0.8411278297577065,0.7687038779258728,0.8411277532577515,0.021191738545894623
69,0.08750555348152299,0.22985073820789262,0.170525193509489,0.22981619731624528,0.34540805456661944,0.8375398813736075,0.7634351849555969,0.837539792060852,0.024855339899659157
