epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.2889435539151182,0.0,52573.67578125,0.0,0.0,1.1915255849052404,0.6754478216171265,1.1893702745437622,0.07523477077484131,0.07505166210289121,0.19652265310287476,0.989276111125946,0.0,0.0,0.0,0.34404635429382324,0.9617151618003845,1.0,0.34404635429382324,0.801980198019802,0.4220231771469116,0.9488139748573303,1.0,0.4220231771469116,0.8811881188118812,0.4678609073162079,0.9245495200157166,1.0,0.4678609073162079,0.9306930693069307,0.5179135799407959,0.9023397564888,1.0,0.5179135799407959,0.9405940594059405
2,0.09998903417374229,1.0760077161364037,3.6379625577532047e-06,62709.6328125,4.042236014356604e-06,6.445957095709571e-11,1.0684916195552894,0.6975764036178589,1.0664434432983398,0.055013611912727356,0.05539480354185476,0.1891464740037918,0.9972144961357117,1.0,0.1891464740037918,0.594059405940594,0.34562698006629944,0.9756097793579102,1.0,0.34562698006629944,0.7920792079207921,0.4257112741470337,0.9529703259468079,1.0,0.4257112741470337,0.8910891089108911,0.4852476418018341,0.9402822852134705,1.0,0.4852476418018341,0.9306930693069307,0.5321391224861145,0.9178217649459839,1.0,0.5321391224861145,0.9603960396039604
3,0.0999753280182866,0.9073192725087157,9.489297905146135e-06,85376.8359375,1.1006708518834785e-05,1.2891914191419143e-10,0.9995469362391561,0.7207586765289307,0.9974331855773926,0.03779703006148338,0.03702512757167675,0.1844046413898468,0.9971428513526917,1.0,0.1844046413898468,0.5544554455445545,0.3493150770664215,0.9879336357116699,1.0,0.3493150770664215,0.801980198019802,0.4193888306617737,0.9610552787780762,1.0,0.4193888306617737,0.8712871287128713,0.48735511302948,0.9437837600708008,1.0,0.48735511302948,0.9504950495049505,0.5326659679412842,0.9317507147789001,1.0,0.5326659679412842,0.9603960396039604
4,0.09995614150494293,0.7920684224308128,1.9210592348250735e-05,112631.75,2.1780582756036893e-05,1.9337871287128714e-10,0.9416550139104604,0.7312961220741272,0.9396088719367981,0.03507551923394203,0.03328286876040339,0.1907270848751068,0.9972375631332397,1.0,0.1907270848751068,0.6039603960396039,0.3587987422943115,0.9794420003890991,1.0,0.3587987422943115,0.801980198019802,0.43572181463241577,0.968561053276062,1.0,0.43572181463241577,0.9207920792079208,0.4947313070297241,0.9488818049430847,1.0,0.4947313070297241,0.9702970297029703,0.5500527024269104,0.9367815852165222,1.0,0.5500527024269104,0.9702970297029703
5,0.0999314767377287,0.6751819365095384,3.299903370800779e-05,142480.828125,3.6737012123921886e-05,2.5783828382838285e-10,0.901995135685164,0.7402529120445251,0.8999782800674438,0.03701064735651016,0.030349789605376837,0.18703898787498474,0.9943661689758301,1.0,0.18703898787498474,0.6138613861386139,0.36828240752220154,0.9799714088439941,1.0,0.36828240752220154,0.8415841584158416,0.4483667016029358,0.9659224152565002,1.0,0.4483667016029358,0.9108910891089109,0.5168598294258118,0.950050950050354,1.0,0.5168598294258118,0.9603960396039604,0.5590094923973083,0.9406220316886902,1.0,0.5590094923973083,0.9801980198019802
6,0.09990133642141359,0.590212603016655,5.1678678141572596e-05,177220.328125,5.711773337679915e-05,3.2229785478547854e-10,0.8514334068911344,0.754478394985199,0.8495603799819946,0.030140552669763565,0.02528494461444457,0.1875658631324768,0.9943820238113403,1.0,0.1875658631324768,0.6039603960396039,0.3719705045223236,0.980169951915741,1.0,0.3719705045223236,0.8415841584158416,0.47154900431632996,0.9687150716781616,1.0,0.47154900431632996,0.9504950495049505,0.521601676940918,0.9595959782600403,1.0,0.521601676940918,0.9702970297029703,0.5779768228530884,0.9398359060287476,1.0,0.5779768228530884,0.9702970297029703
7,0.0998657238612229,0.5055311838589093,7.537557214145816e-05,211413.671875,8.17658074083738e-05,3.867574257425743e-10,0.7966274505420279,0.7708113789558411,0.7947563529014587,0.01614486239850521,0.017564544530764017,0.2007376253604889,0.9947506785392761,1.0,0.2007376253604889,0.6237623762376238,0.40200209617614746,0.9842725992202759,1.0,0.40200209617614746,0.8217821782178217,0.4884088635444641,0.9719525575637817,1.0,0.4884088635444641,0.9405940594059405,0.5316122174263,0.966303288936615,1.0,0.5316122174263,0.9603960396039604,0.5853530168533325,0.9513951539993286,1.0,0.5853530168533325,0.9702970297029703
8,0.09982464296247523,0.4303020787711191,0.00010424117384234093,249181.28125,0.00011243483459111303,4.5121699669967e-10,0.7722282473731971,0.7760800719261169,0.7703648209571838,0.024108679965138435,0.01915279602351254,0.2170705944299698,0.9975728392601013,1.0,0.2170705944299698,0.6534653465346535,0.4241306781768799,0.9850931763648987,1.0,0.4241306781768799,0.8514851485148515,0.5,0.9736564755439758,1.0,0.5,0.9306930693069307,0.5521601438522339,0.9646946787834167,1.0,0.5521601438522339,0.9405940594059405,0.6011590957641602,0.9482909440994263,1.0,0.6011590957641602,0.9900990099009901
9,0.099778098230154,0.37563653068967384,0.00013902336390721288,288361.09375,0.00014870105951558799,5.156765676567657e-10,0.756448113378157,0.782402515411377,0.7546782493591309,0.020614365115761757,0.01748159188616263,0.226554274559021,0.9976744055747986,1.0,0.226554274559021,0.6534653465346535,0.42834562063217163,0.9852398633956909,1.0,0.42834562063217163,0.8712871287128713,0.5142254829406738,0.9733606576919556,1.0,0.5142254829406738,0.9405940594059405,0.5700737833976746,0.9584103226661682,1.0,0.5700737833976746,0.9504950495049505,0.6138039827346802,0.949356198310852,1.0,0.6138039827346802,0.9900990099009901
10,0.09972609476841367,0.32771809708954086,0.00017929308956124738,327592.21875,0.00019004808564204723,5.801361386138614e-10,0.740251027871987,0.7903056144714355,0.7384807467460632,0.014715982601046562,0.011853318853800364,0.237618550658226,0.9955654144287109,1.0,0.237618550658226,0.693069306930693,0.4373024106025696,0.9855421781539917,1.0,0.4373024106025696,0.8514851485148515,0.521601676940918,0.9676767587661743,1.0,0.521601676940918,0.9405940594059405,0.5779768228530884,0.959890604019165,1.0,0.5779768228530884,0.9900990099009901,0.6201264262199402,0.9464740753173828,1.0,0.6201264262199402,0.9900990099009901
