epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.2448851554700644,0.0,55745.66796875,0.0,0.0,0.010259577073156834,1.7873947655289157e-08,0.003993703983724117,1.625719428062439,0.012218944728374481,2.0380218029022217,3.124166965484619,2.8303024768829346,1.0573005789323653,0.6975764036178589,1.0557218790054321,0.030739637091755867,0.025761529630554485,0.07639620453119278,1.0,1.0,0.07639620453119278,0.3069306930693069,0.23024235665798187,0.9931350350379944,1.0,0.23024235665798187,0.6039603960396039,0.3219178020954132,0.9819967150688171,1.0,0.3219178020954132,0.693069306930693,0.3788198232650757,0.9652295112609863,1.0,0.3788198232650757,0.7821782178217822,0.4188619554042816,0.955974817276001,1.0,0.4188619554042816,0.8613861386138614
2,0.09998903417374229,1.034089198206911,4.349990953108651e-06,81812.1875,5.273578608466778e-06,6.445957095709571e-11,0.009821547195315361,6.110551566962386e-07,0.029801519587635994,1.64507257938385,0.012220309115946293,1.974454402923584,2.9697253704071045,2.7820000648498535,0.9505601126476887,0.7334035634994507,0.9490402340888977,0.05183740705251694,0.05128944656557479,0.08482613414525986,1.0,1.0,0.08482613414525986,0.33663366336633666,0.234457328915596,0.9932584166526794,1.0,0.234457328915596,0.6138613861386139,0.32929399609565735,0.9872000217437744,1.0,0.32929399609565735,0.7128712871287128,0.38935720920562744,0.981055498123169,1.0,0.38935720920562744,0.7920792079207921,0.4388830363750458,0.9735894203186035,1.0,0.4388830363750458,0.8910891089108911
3,0.0999753280182866,0.8900917125220346,1.2892812616099595e-05,117321.703125,1.5125013305805624e-05,1.2891914191419143e-10,0.00853425357490778,3.163726660204702e-06,0.06495685875415802,1.6370559930801392,0.012223132885992527,1.7077000141143799,2.5088837146759033,2.512340545654297,0.8671568693677543,0.7560589909553528,0.8656410574913025,0.0550495870411396,0.05436550547124463,0.09694415330886841,0.9945651888847351,1.0,0.09694415330886841,0.37623762376237624,0.26606956124305725,0.9940593838691711,1.0,0.26606956124305725,0.6435643564356436,0.35827186703681946,0.9852941036224365,1.0,0.35827186703681946,0.7722772277227723,0.4178082048892975,0.9810844659805298,1.0,0.4178082048892975,0.8316831683168316,0.465753436088562,0.9751130938529968,1.0,0.465753436088562,0.900990099009901
4,0.09995614150494293,0.7671534578398903,2.6717009760513163e-05,158054.359375,3.056434798054397e-05,1.9337871287128714e-10,0.00680745393037796,8.586775948060676e-06,0.10528074949979782,1.6608383655548096,0.012229415588080883,1.3826675415039062,2.102393388748169,2.1030499935150146,0.7875021763923171,0.7744994759559631,0.7859621644020081,0.04649266600608826,0.047704482323502835,0.12539514899253845,0.9957982897758484,1.0,0.12539514899253845,0.42574257425742573,0.29399368166923523,0.9946236610412598,1.0,0.29399368166923523,0.6732673267326733,0.3914647102355957,0.9878869652748108,1.0,0.3914647102355957,0.8118811881188119,0.4599578380584717,0.9805269241333008,1.0,0.4599578380584717,0.9108910891089109,0.5094836950302124,0.9669079780578613,1.0,0.5094836950302124,0.9306930693069307
5,0.0999314767377287,0.6568459366807843,4.70182429053959e-05,205697.078125,5.303657962940633e-05,2.5783828382838285e-10,0.005276218056678772,2.275451333844103e-05,0.1524375081062317,1.6412566900253296,0.012234378606081009,1.0594518184661865,1.6247111558914185,1.6995694637298584,0.7320111143325226,0.788724958896637,0.7304839491844177,0.04259562864899635,0.04461957231650739,0.1438356190919876,0.9963369965553284,1.0,0.1438356190919876,0.504950495049505,0.3271865248680115,0.9935587644577026,1.0,0.3271865248680115,0.7029702970297029,0.43256059288978577,0.9878197312355042,1.0,0.43256059288978577,0.8712871287128713,0.49262380599975586,0.977540135383606,1.0,0.49262380599975586,0.9207920792079208,0.5484720468521118,0.9634966254234314,1.0,0.5484720468521118,0.9603960396039604
6,0.09990133642141359,0.5746473903113073,7.493833557121678e-05,257764.5,8.307694224640727e-05,3.2229785478547854e-10,0.004127586726099253,5.058399256085977e-05,0.20396147668361664,1.6175224781036377,0.012241458520293236,0.8172964453697205,1.2599012851715088,1.4097291231155396,0.6981749740616665,0.7992624044418335,0.6967057585716248,0.030509736388921738,0.029378826832997407,0.17755532264709473,0.997032642364502,1.0,0.17755532264709473,0.5544554455445545,0.36986300349235535,0.994301974773407,1.0,0.36986300349235535,0.7623762376237624,0.468914657831192,0.983146071434021,1.0,0.468914657831192,0.900990099009901,0.5289778709411621,0.974103569984436,1.0,0.5289778709411621,0.9405940594059405,0.5774499177932739,0.9671533107757568,1.0,0.5774499177932739,0.9405940594059405
7,0.0998657238612229,0.5039782164120438,0.00011085662996571621,313377.78125,0.00012120118481107056,3.867574257425743e-10,0.0033074954990297556,0.00010169078450417146,0.2589728534221649,1.6417702436447144,0.012244604527950287,0.664900004863739,1.026887059211731,1.2285151481628418,0.6650850531675542,0.8066385388374329,0.6636097431182861,0.024447375908493996,0.02062518290146887,0.19968387484550476,0.9973614811897278,1.0,0.19968387484550476,0.6435643564356436,0.4009483754634857,0.9934297204017639,1.0,0.4009483754634857,0.8217821782178217,0.49578502774238586,0.981934130191803,1.0,0.49578502774238586,0.9306930693069307,0.5500527024269104,0.9722222089767456,1.0,0.5500527024269104,0.9405940594059405,0.5911485552787781,0.968805730342865,1.0,0.5911485552787781,0.9702970297029703
8,0.09982464296247523,0.4442314408203163,0.0001549563846968133,371267.1875,0.00016752207011450082,4.5121699669967e-10,0.0027186311781406403,0.00017991520871873945,0.3162107467651367,1.6238129138946533,0.012250046245753765,0.5407842397689819,0.8501908779144287,1.019567608833313,0.634926348076731,0.8108535408973694,0.6334340572357178,0.024618277326226234,0.022800838262690633,0.20969441533088684,0.9974874258041382,1.0,0.20969441533088684,0.6336633663366337,0.4114857614040375,0.994878351688385,1.0,0.4114857614040375,0.8514851485148515,0.5131717324256897,0.9804928302764893,1.0,0.5131717324256897,0.9207920792079208,0.5690200328826904,0.9722222089767456,1.0,0.5690200328826904,0.9702970297029703,0.6180189847946167,0.9658994078636169,1.0,0.6180189847946167,0.9801980198019802
9,0.099778098230154,0.39774559039880736,0.00020708763348929916,429153.96875,0.00022130463912617415,5.156765676567657e-10,0.002296276856213808,0.000283223605947569,0.37342092394828796,1.6300973892211914,0.012254809960722923,0.4587165117263794,0.6970952153205872,0.8733975887298584,0.6193142866183885,0.8155953884124756,0.6177482604980469,0.024226387962698936,0.020570678002465013,0.21970495581626892,0.9976019263267517,1.0,0.21970495581626892,0.6336633663366337,0.42781874537467957,0.9926108121871948,1.0,0.42781874537467957,0.8613861386138614,0.5242360234260559,0.9829145669937134,1.0,0.5242360234260559,0.9504950495049505,0.5774499177932739,0.970802903175354,1.0,0.5774499177932739,0.9603960396039604,0.6317176222801208,0.9674729108810425,1.0,0.6317176222801208,0.9801980198019802
10,0.09972609476841367,0.35758414008829853,0.00026665076020975957,487127.4375,0.00028260023100301623,5.801361386138614e-10,0.001986786024644971,0.0004146966675762087,0.4306887984275818,1.6293699741363525,0.01225561834871769,0.39674004912376404,0.6165561079978943,0.770390510559082,0.6043897683803852,0.8219178318977356,0.6029217839241028,0.020303886383771896,0.020238972470180003,0.231296107172966,0.9977220892906189,1.0,0.231296107172966,0.6435643564356436,0.4399367868900299,0.9916167855262756,1.0,0.4399367868900299,0.8712871287128713,0.5321391224861145,0.9811881184577942,1.0,0.5321391224861145,0.9603960396039604,0.5922023057937622,0.9697508811950684,1.0,0.5922023057937622,0.9702970297029703,0.6390937566757202,0.963726282119751,1.0,0.6390937566757202,0.9801980198019802
11,0.09966863828001983,0.32295202530256595,0.0003330977843949885,543468.6875,0.00035031759762205184,6.445957095709571e-10,0.0017510309116914868,0.0005710124969482422,0.4863157272338867,1.6359844207763672,0.01225972268730402,0.35119926929473877,0.5230235457420349,0.6953554153442383,0.594938285986415,0.8277133703231812,0.5935247540473938,0.016826389357447624,0.019035214053818236,0.2444678544998169,0.9978448152542114,1.0,0.2444678544998169,0.6732673267326733,0.4478398263454437,0.9929412007331848,1.0,0.4478398263454437,0.8712871287128713,0.5410959124565125,0.9766309857368469,1.0,0.5410959124565125,0.9504950495049505,0.6006322503089905,0.9710526466369629,1.0,0.6006322503089905,0.9702970297029703,0.6501580476760864,0.9667747020721436,1.0,0.6501580476760864,0.9900990099009901
