epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.412298321723938,0.0,84714.7109375,0.0,0.0,0.009999998845160007,0.0,0.0,1.6424682140350342,0.012216881848871708,2.0065836906433105,2.9908447265625,2.7682576179504395,1.2273934545707903,0.6480506062507629,1.2258706092834473,0.02841177210211754,0.03302186039777903,0.07323498278856277,0.9928057789802551,1.0,0.07323498278856277,0.297029702970297,0.22286617755889893,0.978723406791687,1.0,0.22286617755889893,0.5742574257425742,0.3040042221546173,0.9566724300384521,1.0,0.3040042221546173,0.6732673267326733,0.3624868392944336,0.9389534592628479,1.0,0.3624868392944336,0.7722772277227723,0.4014752507209778,0.9251968264579773,1.0,0.4014752507209778,0.8613861386138614
2,0.09998903417374229,1.3918933868408203,5.461059572553495e-06,84720.6953125,5.461059572553495e-06,6.445957095709571e-11,0.010045514442026615,1.2056225809353727e-11,2.2935326342121698e-05,1.6424682140350342,0.012216819450259209,2.015706777572632,3.002833127975464,2.7759268283843994,1.2070277222089698,0.6527923941612244,1.2055203914642334,0.02385706827044487,0.02334039178613114,0.07639620453119278,0.9931034445762634,1.0,0.07639620453119278,0.3069306930693069,0.224973663687706,0.9789227247238159,1.0,0.224973663687706,0.5742574257425742,0.30189672112464905,0.9581151604652405,1.0,0.30189672112464905,0.6633663366336634,0.3640674352645874,0.9406657218933105,1.0,0.3640674352645874,0.801980198019802,0.4062170684337616,0.9312580823898315,1.0,0.4062170684337616,0.8613861386138614
3,0.0999753280182866,1.347178339958191,1.0927622497547418e-05,84763.3828125,1.0927622497547418e-05,1.2891914191419143e-10,0.010128350928425789,6.810289832070993e-11,0.0001898352347780019,1.6424682140350342,0.012218378484249115,2.032588005065918,3.0259220600128174,2.7910497188568115,1.1776611238435397,0.6585879921913147,1.176138162612915,0.015660153701901436,0.015565176658308795,0.07481559365987778,0.9929577708244324,1.0,0.07481559365987778,0.297029702970297,0.228134885430336,0.9792147874832153,1.0,0.228134885430336,0.5643564356435643,0.3076923191547394,0.960616409778595,1.0,0.3076923191547394,0.6732673267326733,0.36512118577957153,0.9422799348831177,1.0,0.36512118577957153,0.801980198019802,0.40990516543388367,0.9331619739532471,1.0,0.40990516543388367,0.8712871287128713
4,0.09995614150494293,1.296226143836975,1.641606831981335e-05,84890.7734375,1.641606831981335e-05,1.9337871287128714e-10,0.010233933106064796,4.814492138294213e-10,0.0006917639984749258,1.6424684524536133,0.012216269038617611,2.053421974182129,3.0559792518615723,2.808277130126953,1.1480830546048468,0.667017936706543,1.1465352773666382,0.011462714523077011,0.017297994082418704,0.0711275041103363,0.9925925731658936,1.0,0.0711275041103363,0.297029702970297,0.22708113491535187,0.9767981171607971,1.0,0.22708113491535187,0.5544554455445545,0.31296101212501526,0.9646464586257935,1.0,0.31296101212501526,0.6633663366336634,0.36459431052207947,0.9479768872261047,1.0,0.36459431052207947,0.801980198019802,0.4077976942062378,0.9366925358772278,1.0,0.4077976942062378,0.8514851485148515
5,0.0999314767377287,1.232503890991211,2.195680463046301e-05,85157.2734375,2.195680463046301e-05,2.5783828382838285e-10,0.010348433628678322,2.956614730820206e-09,0.0017430513398721814,1.6424682140350342,0.012218769639730453,2.0768213272094727,3.0900826454162598,2.8313586711883545,1.1212166665854018,0.6728134751319885,1.1197099685668945,0.013119509443640709,0.010167857429878227,0.07481559365987778,0.9929577708244324,1.0,0.07481559365987778,0.31683168316831684,0.224973663687706,0.9789227247238159,1.0,0.224973663687706,0.5544554455445545,0.3155953586101532,0.9699499011039734,1.0,0.3155953586101532,0.6732673267326733,0.36512118577957153,0.9538239240646362,1.0,0.36512118577957153,0.801980198019802,0.4114857614040375,0.9385403394699097,1.0,0.4114857614040375,0.8415841584158416
6,0.09990133642141359,1.164028286933899,2.759252311079763e-05,85611.875,2.759252311079763e-05,3.2229785478547854e-10,0.010455184616148472,1.2522519021729295e-08,0.0035381221678107977,1.6424684524536133,0.012217817828059196,2.0980818271636963,3.1199347972869873,2.85199236869812,1.0911775646521245,0.6822971701622009,1.089624047279358,0.02324657328426838,0.019190368068858873,0.07850369065999985,0.9932885766029358,1.0,0.07850369065999985,0.32673267326732675,0.22602739930152893,0.9813519716262817,1.0,0.22602739930152893,0.5643564356435643,0.31664910912513733,0.9700499176979065,1.0,0.31664910912513733,0.6831683168316832,0.3656480610370636,0.9596541523933411,1.0,0.3656480610370636,0.7821782178217822,0.4062170684337616,0.9481193423271179,1.0,0.4062170684337616,0.8217821782178217
7,0.0998657238612229,1.1007853746414185,3.337413727422245e-05,86292.171875,3.337413727422245e-05,3.867574257425743e-10,0.010537588968873024,3.959407735010245e-08,0.006226577330380678,1.6424684524536133,0.012217465788125992,2.1145570278167725,3.1440341472625732,2.866853713989258,1.0718141326914346,0.6902002096176147,1.0702353715896606,0.030886590480804443,0.026591273784260603,0.08061116933822632,0.9934640526771545,1.0,0.08061116933822632,0.32673267326732675,0.22708113491535187,0.9837586879730225,1.0,0.22708113491535187,0.5841584158415841,0.31506848335266113,0.9732441306114197,1.0,0.31506848335266113,0.6732673267326733,0.3661749064922333,0.9640287756919861,1.0,0.3661749064922333,0.7722772277227723,0.40569019317626953,0.9519480466842651,1.0,0.40569019317626953,0.8415841584158416
8,0.09982464296247523,1.0357354879379272,3.9356098568532616e-05,87222.109375,3.9356098568532616e-05,4.5121699669967e-10,0.010583183728158474,1.006910608225553e-07,0.009902252815663815,1.6424682140350342,0.012218055315315723,2.1238088607788086,3.1577866077423096,2.876645565032959,1.0509125106075918,0.6965226531028748,1.049407958984375,0.0325307734310627,0.03271710211597579,0.08166491240262985,0.9935483932495117,1.0,0.08166491240262985,0.32673267326732675,0.22708113491535187,0.988399088382721,1.0,0.22708113491535187,0.594059405940594,0.3155953586101532,0.9766277074813843,1.0,0.3155953586101532,0.6732673267326733,0.3672286570072174,0.9670014381408691,1.0,0.3672286570072174,0.7623762376237624,0.40832453966140747,0.9599999785423279,1.0,0.40832453966140747,0.8316831683168316
9,0.099778098230154,0.9803748726844788,4.55902554676868e-05,88408.625,4.55902554676868e-05,5.156765676567657e-10,0.010580187663435936,2.17934271518061e-07,0.014593120664358139,1.6424684524536133,0.012218969874083996,2.1233668327331543,3.1533563137054443,2.875635862350464,1.0392399530139436,0.6975764036178589,1.0377707481384277,0.033879850059747696,0.03215072154056661,0.08113803714513779,1.0,1.0,0.08113803714513779,0.3069306930693069,0.22708113491535187,0.9907192587852478,1.0,0.22708113491535187,0.5742574257425742,0.31190726161003113,0.9797297120094299,1.0,0.31190726161003113,0.6831683168316832,0.36828240752220154,0.9685264825820923,1.0,0.36828240752220154,0.7722772277227723,0.4093782901763916,0.9626769423484802,1.0,0.4093782901763916,0.8316831683168316
10,0.09972609476841367,0.9276689887046814,5.212261385167949e-05,89845.484375,5.212261385167949e-05,5.801361386138614e-10,0.01052322518080473,4.155775741310208e-07,0.02027321793138981,1.6424684524536133,0.012218771502375603,2.111900568008423,3.1381168365478516,2.868304491043091,1.0311907781062313,0.6970494985580444,1.0296802520751953,0.031894613057374954,0.030589860329135583,0.08271864801645279,1.0,1.0,0.08271864801645279,0.297029702970297,0.23234984278678894,0.9909297227859497,1.0,0.23234984278678894,0.5841584158415841,0.3076923191547394,0.982876718044281,1.0,0.3076923191547394,0.6732673267326733,0.36459431052207947,0.97398841381073,1.0,0.36459431052207947,0.7821782178217822,0.41043204069137573,0.9640564918518066,1.0,0.41043204069137573,0.8316831683168316
