epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.763817310333252,0.0,84714.7109375,0.0,0.0,1.9287498933537385e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183275694842083,0.6501580476760864,1.3161782026290894,0.10042241215705872,0.09968881949672459,0.19546891748905182,0.9838274717330933,0.0,0.0,0.0,0.33719703555107117,0.953125,1.0,0.33719703555107117,0.7821782178217822,0.4172813594341278,0.933080792427063,1.0,0.4172813594341278,0.8811881188118812,0.47787144780158997,0.8996692299842834,1.0,0.47787144780158997,0.9405940594059405,0.5147523880004883,0.8751279711723328,1.0,0.5147523880004883,0.9603960396039604
2,0.09998903417374229,1.6989049911499023,5.461820364871528e-06,84732.5,5.461820364871528e-06,6.445957095709571e-11,1.9287498933537385e-22,3.8451592604404894e-11,6.943387415958568e-05,0.0,0.0,0.0,0.0,0.0,1.2828124137271444,0.6564804911613464,1.2806493043899536,0.09462609887123108,0.09292002116478155,0.19652265310287476,0.9839141964912415,0.0,0.0,0.0,0.33561643958091736,0.9607535600662231,1.0,0.33561643958091736,0.7920792079207921,0.4146469831466675,0.9364675879478455,1.0,0.4146469831466675,0.8811881188118812,0.4726027250289917,0.911928653717041,1.0,0.4726027250289917,0.9504950495049505,0.5147523880004883,0.8833162784576416,1.0,0.5147523880004883,0.9504950495049505
3,0.0999753280182866,1.5652021169662476,1.0940136235149112e-05,84860.453125,1.0940136235149112e-05,1.2891914191419143e-10,1.9287498933537385e-22,2.951035249498801e-10,0.0005730824777856469,0.0,0.0,0.0,0.0,0.0,1.2370294990730486,0.6622760891914368,1.2348591089248657,0.08635130524635315,0.08652443372035051,0.19652265310287476,0.989276111125946,0.0,0.0,0.0,0.33772391080856323,0.9625585079193115,1.0,0.33772391080856323,0.7920792079207921,0.41201263666152954,0.9437339901924133,1.0,0.41201263666152954,0.8712871287128713,0.4694415032863617,0.9135802388191223,1.0,0.4694415032863617,0.9504950495049505,0.515279233455658,0.8926380276679993,1.0,0.515279233455658,0.9603960396039604
4,0.09995614150494293,1.4185978174209595,1.6483423678437248e-05,85239.078125,1.6483423678437248e-05,1.9337871287128714e-10,1.9287498933537385e-22,3.750852961559303e-09,0.0020707114599645138,0.0,0.0,0.0,0.0,0.0,1.1977686718718645,0.6696522831916809,1.195539951324463,0.07722190022468567,0.07739234308234257,0.19652265310287476,0.9919571280479431,1.0,0.19652265310287476,0.5445544554455446,0.3366701900959015,0.9655712246894836,1.0,0.3366701900959015,0.7722772277227723,0.40832453966140747,0.9458064436912537,1.0,0.40832453966140747,0.8811881188118812,0.46364593505859375,0.918181836605072,1.0,0.46364593505859375,0.9405940594059405,0.5142254829406738,0.8975409865379333,1.0,0.5142254829406738,0.9603960396039604
5,0.0999314767377287,1.2442585229873657,2.217834298789967e-05,86016.484375,2.217834298789967e-05,2.5783828382838285e-10,1.9287498933537385e-22,2.461486126037471e-08,0.005145298317074776,0.0,0.0,0.0,0.0,0.0,1.1697874184780301,0.6780821681022644,1.1675995588302612,0.06903152167797089,0.06839627231637092,0.20337197184562683,0.9948186278343201,1.0,0.20337197184562683,0.5445544554455446,0.34088513255119324,0.969088077545166,1.0,0.34088513255119324,0.7722772277227723,0.3983140289783478,0.9550264477729797,1.0,0.3983140289783478,0.8811881188118812,0.46522656083106995,0.9229897856712341,1.0,0.46522656083106995,0.9504950495049505,0.5184404850006104,0.9004064798355103,1.0,0.5184404850006104,0.9603960396039604
6,0.09990133642141359,1.0739973783493042,2.8139971618657e-05,87310.453125,2.8139971618657e-05,3.2229785478547854e-10,1.9287498933537385e-22,9.792271526976037e-08,0.01026374101638794,0.0,0.0,0.0,0.0,0.0,1.1458383198156246,0.6801896691322327,1.143555760383606,0.0656668022274971,0.06583281903987939,0.20179136097431183,0.9921671152114868,1.0,0.20179136097431183,0.5445544554455446,0.3398314118385315,0.9720930457115173,1.0,0.3398314118385315,0.7920792079207921,0.3962065279483795,0.9547872543334961,1.0,0.3962065279483795,0.8712871287128713,0.462592214345932,0.928246021270752,1.0,0.462592214345932,0.9603960396039604,0.5231822729110718,0.8992950916290283,1.0,0.5231822729110718,0.9702970297029703
7,0.0998657238612229,0.9204517602920532,3.449468204053119e-05,89189.453125,3.449468204053119e-05,3.867574257425743e-10,1.9287498933537385e-22,2.8581371225300245e-07,0.01769646443426609,0.0,0.0,0.0,0.0,0.0,1.1432320891994319,0.6738672256469727,1.14095139503479,0.07213611900806427,0.0721361194791231,0.20126448571681976,0.9921466112136841,1.0,0.20126448571681976,0.5346534653465347,0.3329820930957794,0.9762658476829529,1.0,0.3329820930957794,0.801980198019802,0.40042150020599365,0.9565789699554443,1.0,0.40042150020599365,0.8811881188118812,0.4662802815437317,0.9322034120559692,1.0,0.4662802815437317,0.9504950495049505,0.5168598294258118,0.9001019597053528,1.0,0.5168598294258118,0.9702970297029703
8,0.09982464296247523,0.7782691121101379,4.136077404837124e-05,91664.9296875,4.136077404837124e-05,4.5121699669967e-10,1.9287498933537385e-22,6.768360094611126e-07,0.02748662792146206,0.0,0.0,0.0,0.0,0.0,1.1420984284518516,0.6759747266769409,1.1399199962615967,0.07152630388736725,0.07152631974634806,0.19968387484550476,0.9920844435691833,1.0,0.19968387484550476,0.5346534653465347,0.3303477466106415,0.9760765433311462,1.0,0.3303477466106415,0.801980198019802,0.40569019317626953,0.9571428298950195,1.0,0.40569019317626953,0.8712871287128713,0.46680715680122375,0.9322798848152161,1.0,0.46680715680122375,0.9702970297029703,0.5121180415153503,0.904321014881134,1.0,0.5121180415153503,0.9801980198019802
9,0.099778098230154,0.6753774881362915,4.882753637502901e-05,94686.359375,4.882753637502901e-05,5.156765676567657e-10,1.9287498933537385e-22,1.3725610870096716e-06,0.039434731006622314,0.0,0.0,0.0,0.0,0.0,1.152204604495564,0.679662823677063,1.1501091718673706,0.07016045600175858,0.0698638121245156,0.19968387484550476,0.9920844435691833,1.0,0.19968387484550476,0.5445544554455446,0.32455214858055115,0.9724025726318359,1.0,0.32455214858055115,0.7623762376237624,0.40674394369125366,0.9559585452079773,1.0,0.40674394369125366,0.8811881188118812,0.472075879573822,0.9252232313156128,1.0,0.472075879573822,0.9702970297029703,0.51896733045578,0.9005076289176941,1.0,0.51896733045578,0.9900990099009901
10,0.09972609476841367,0.5757564902305603,5.695233994629234e-05,98170.640625,5.695233994629234e-05,5.801361386138614e-10,1.9287498933537385e-22,2.4673679490661016e-06,0.05320701003074646,0.0,0.0,0.0,0.0,0.0,1.1633622472982135,0.6765015721321106,1.1612333059310913,0.07513365894556046,0.07418675763086977,0.19704952836036682,0.9919785857200623,1.0,0.19704952836036682,0.5445544554455446,0.32455214858055115,0.9691558480262756,1.0,0.32455214858055115,0.7524752475247525,0.4093782901763916,0.9459459185600281,1.0,0.4093782901763916,0.8910891089108911,0.47154900431632996,0.9195531010627747,1.0,0.47154900431632996,0.9801980198019802,0.5168598294258118,0.8950051069259644,1.0,0.5168598294258118,0.9900990099009901
11,0.09966863828001983,0.4983709752559662,6.575701991096139e-05,102012.8125,6.575701991096139e-05,6.445957095709571e-10,1.9287498933537385e-22,4.045059085910907e-06,0.0683889389038086,0.0,0.0,0.0,0.0,0.0,1.1678601195613754,0.6749209761619568,1.1657395362854004,0.07772223651409149,0.07720050652235652,0.20021075010299683,0.9947368502616882,1.0,0.20021075010299683,0.5445544554455446,0.32929399609565735,0.9696000218391418,1.0,0.32929399609565735,0.7623762376237624,0.40832453966140747,0.948387086391449,1.0,0.40832453966140747,0.900990099009901,0.47312960028648376,0.9120267033576965,1.0,0.47312960028648376,0.9801980198019802,0.5231822729110718,0.8932527899742126,1.0,0.5231822729110718,0.9900990099009901
12,0.09960573506572391,0.4243095815181732,7.523860404035076e-05,106111.0546875,7.523860404035076e-05,7.090552805280529e-10,1.9287498933537385e-22,6.188121460581897e-06,0.08457539975643158,0.0,0.0,0.0,0.0,0.0,1.1644128733113392,0.6717597246170044,1.1622287034988403,0.08218137919902802,0.0816928396988719,0.19652265310287476,0.9946380853652954,1.0,0.19652265310287476,0.5346534653465347,0.3319283425807953,0.9603174328804016,1.0,0.3319283425807953,0.7623762376237624,0.4146469831466675,0.9466328024864197,1.0,0.4146469831466675,0.9306930693069307,0.47312960028648376,0.9131402969360352,1.0,0.47312960028648376,0.9801980198019802,0.5231822729110718,0.8902316093444824,1.0,0.5231822729110718,0.9900990099009901
13,0.09953739202357219,0.36422333121299744,8.538264955859631e-05,110382.6875,8.538264955859631e-05,7.735148514851486e-10,1.9287498933537385e-22,9.00687064131489e-06,0.10143834352493286,0.0,0.0,0.0,0.0,0.0,1.161804712233227,0.673340380191803,1.1597317457199097,0.0809490978717804,0.08048147517398738,0.19968387484550476,0.9947229623794556,1.0,0.19968387484550476,0.5445544554455446,0.3329820930957794,0.9572784900665283,1.0,0.3329820930957794,0.7920792079207921,0.41517385840415955,0.9467005133628845,1.0,0.41517385840415955,0.9108910891089109,0.4726027250289917,0.917502760887146,1.0,0.4726027250289917,0.9801980198019802,0.5226554274559021,0.8911290168762207,1.0,0.5226554274559021,1.0
14,0.09946361664814943,0.30016395449638367,9.616807801648974e-05,114762.546875,9.616807801648974e-05,8.379744224422442e-10,1.9287498933537385e-22,1.2642285582842305e-05,0.11871575564146042,0.0,0.0,0.0,0.0,0.0,1.1514292994339423,0.6786090731620789,1.149320363998413,0.07653458416461945,0.07539347032412838,0.2007376253604889,0.9947506785392761,1.0,0.2007376253604889,0.5445544554455446,0.3361433148384094,0.9576802253723145,1.0,0.3361433148384094,0.7821782178217822,0.41517385840415955,0.942893385887146,1.0,0.41517385840415955,0.9108910891089109,0.47365647554397583,0.9165739417076111,1.0,0.47365647554397583,0.9900990099009901,0.527924120426178,0.8952096104621887,1.0,0.527924120426178,1.0
