epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.3587893554479769,0.0,52635.859375,0.0,0.0,1.2013870816838754,0.6759747266769409,1.1991147994995117,0.0720139592885971,0.07219320369219001,0.19283455610275269,0.994535505771637,1.0,0.19283455610275269,0.5643564356435643,0.3335089683532715,0.9731437563896179,1.0,0.3335089683532715,0.7722772277227723,0.41991570591926575,0.9473024010658264,1.0,0.41991570591926575,0.8910891089108911,0.465753436088562,0.9230769276618958,1.0,0.465753436088562,0.9207920792079208,0.51264488697052,0.8992805480957031,1.0,0.51264488697052,0.9405940594059405
2,0.09998903417374229,1.1288050129862115,3.6468427829772333e-06,62970.4765625,4.05904984290828e-06,6.445957095709571e-11,1.0928769284982953,0.6891464591026306,1.0906122922897339,0.05935286357998848,0.059507079273305286,0.20021075010299683,0.9894737005233765,0.0,0.0,0.0,0.33719703555107117,0.9781249761581421,1.0,0.33719703555107117,0.7821782178217822,0.4114857614040375,0.9564660787582397,1.0,0.4114857614040375,0.900990099009901,0.46996837854385376,0.939461886882782,1.0,0.46996837854385376,0.9504950495049505,0.51896733045578,0.9238578677177429,1.0,0.51896733045578,0.9603960396039604
3,0.0999753280182866,0.9539726358829158,9.63030500018492e-06,87118.8671875,1.1231289136048872e-05,1.2891914191419143e-10,1.0552684892718733,0.7017913460731506,1.0531415939331055,0.053233981132507324,0.05338093139097738,0.2070600688457489,0.9923664331436157,1.0,0.2070600688457489,0.5643564356435643,0.34351950883865356,0.9754601120948792,1.0,0.34351950883865356,0.801980198019802,0.4288724958896637,0.9594594836235046,1.0,0.4288724958896637,0.8910891089108911,0.48155954480171204,0.9387308359146118,1.0,0.48155954480171204,0.9504950495049505,0.5258166193962097,0.9188376665115356,1.0,0.5258166193962097,0.9603960396039604
4,0.09995614150494293,0.8449259990512734,1.983536058465724e-05,117199.5390625,2.2663896743324585e-05,1.9337871287128714e-10,0.9873930382904439,0.7170705795288086,0.9852744340896606,0.041981715708971024,0.041301184415314794,0.19810326397418976,0.9946808218955994,1.0,0.19810326397418976,0.5544554455445545,0.34878820180892944,0.9833837151527405,1.0,0.34878820180892944,0.7821782178217822,0.4351949393749237,0.962469756603241,1.0,0.4351949393749237,0.8712871287128713,0.48472076654434204,0.9445652365684509,1.0,0.48472076654434204,0.9405940594059405,0.5321391224861145,0.9287128448486328,1.0,0.5321391224861145,0.9702970297029703
5,0.0999314767377287,0.7304255443044229,3.4470825616297964e-05,149050.609375,3.843095328193158e-05,2.5783828382838285e-10,0.9036463996507346,0.7318229675292969,0.9015165567398071,0.033233847469091415,0.03134084206361037,0.1991570144891739,0.9947090148925781,1.0,0.1991570144891739,0.5346534653465347,0.3545837700366974,0.9851411581039429,1.0,0.3545837700366974,0.7623762376237624,0.43782928586006165,0.9699157476425171,1.0,0.43782928586006165,0.8811881188118812,0.49631190299987793,0.9585987329483032,1.0,0.49631190299987793,0.9504950495049505,0.5442571043968201,0.9486931562423706,1.0,0.5442571043968201,0.9702970297029703
6,0.09990133642141359,0.6182297485889775,5.3765961278223035e-05,183390.9375,5.910650725127198e-05,3.2229785478547854e-10,0.8344317125696277,0.7634351849555969,0.8324167728424072,0.013990812003612518,0.019542615864626092,0.21074815094470978,0.9950000047683716,1.0,0.21074815094470978,0.5742574257425742,0.3756586015224457,0.9887797832489014,1.0,0.3756586015224457,0.7722772277227723,0.45100104808807373,0.9742990732192993,1.0,0.45100104808807373,0.9108910891089109,0.5073761940002441,0.9605399966239929,1.0,0.5073761940002441,0.9603960396039604,0.5547945499420166,0.9468185901641846,1.0,0.5547945499420166,0.9900990099009901
7,0.0998657238612229,0.5350510061967491,7.830779645926236e-05,220480.6875,8.527254249202088e-05,3.867574257425743e-10,0.793448678685943,0.7739726305007935,0.7915606498718262,0.014992939308285713,0.010277809219943208,0.22075869143009186,0.9952267408370972,1.0,0.22075869143009186,0.6138613861386139,0.3914647102355957,0.9892328381538391,1.0,0.3914647102355957,0.8118811881188119,0.47629082202911377,0.9734513163566589,1.0,0.47629082202911377,0.9306930693069307,0.5231822729110718,0.9637462496757507,1.0,0.5231822729110718,0.9405940594059405,0.5742887258529663,0.9550458788871765,1.0,0.5742887258529663,0.9801980198019802
8,0.09982464296247523,0.461687175354155,0.00010839327498417495,258548.34375,0.00011666140926536173,4.5121699669967e-10,0.7613151543258491,0.7792413234710693,0.7593616843223572,0.020486660301685333,0.014878908217392931,0.23867228627204895,0.9977924823760986,1.0,0.23867228627204895,0.6336633663366337,0.4109589159488678,0.9846153855323792,1.0,0.4109589159488678,0.8415841584158416,0.4915700852870941,0.9753483533859253,1.0,0.4915700852870941,0.9504950495049505,0.5505795478820801,0.9636363387107849,1.0,0.5505795478820801,0.9801980198019802,0.5927292108535767,0.9502221941947937,1.0,0.5927292108535767,0.9801980198019802
9,0.099778098230154,0.4004255739769133,0.000144578609557933,300208.0,0.00015481023001484573,5.156765676567657e-10,0.7436591430760535,0.7903056144714355,0.7418391704559326,0.01692310720682144,0.019573442111904683,0.25342464447021484,0.9958419799804688,1.0,0.25342464447021484,0.6534653465346535,0.4146469831466675,0.9834815859794617,1.0,0.4146469831466675,0.8415841584158416,0.5026343464851379,0.9737945199012756,1.0,0.5026343464851379,0.9702970297029703,0.5579557418823242,0.9584513902664185,1.0,0.5579557418823242,0.9900990099009901,0.6048471927642822,0.9459930062294006,1.0,0.6048471927642822,1.0
10,0.09972609476841367,0.3588882935519266,0.00018695810343493882,342139.84375,0.00019848770170938224,5.801361386138614e-10,0.7384380442576112,0.7897787094116211,0.7366486191749573,0.01977841556072235,0.01328064474592219,0.25289779901504517,0.9958333373069763,1.0,0.25289779901504517,0.6435643564356436,0.41833508014678955,0.984886646270752,1.0,0.41833508014678955,0.8415841584158416,0.5105373859405518,0.9700722098350525,1.0,0.5105373859405518,0.9405940594059405,0.5674394369125366,0.9535747170448303,1.0,0.5674394369125366,1.0,0.6185458302497864,0.9420783519744873,1.0,0.6185458302497864,1.0
11,0.09966863828001983,0.3288515083270498,0.00023524037713304826,385189.875,0.0002482917334418744,6.445957095709571e-10,0.7296707378926092,0.7834562659263611,0.727927565574646,0.032379940152168274,0.02826742750952693,0.25184404850006104,0.9958158731460571,1.0,0.25184404850006104,0.6336633663366337,0.4272918999195099,0.9852034449577332,1.0,0.4272918999195099,0.8613861386138614,0.5210748314857483,0.9696663022041321,1.0,0.5210748314857483,0.9702970297029703,0.5716543793678284,0.956682026386261,1.0,0.5716543793678284,0.9900990099009901,0.6227607727050781,0.9450084567070007,1.0,0.6227607727050781,0.9900990099009901
12,0.09960573506572391,0.30193559928695757,0.0002887479509664976,426623.84375,0.00030249988776631653,7.090552805280529e-10,0.7051590438637768,0.7913593053817749,0.7034815549850464,0.018856512382626534,0.012602736437408637,0.25184404850006104,0.9979079365730286,1.0,0.25184404850006104,0.6336633663366337,0.4351949393749237,0.9842615127563477,1.0,0.4351949393749237,0.8910891089108911,0.5231822729110718,0.9728096723556519,1.0,0.5231822729110718,0.9702970297029703,0.5827186703681946,0.9575045108795166,1.0,0.5827186703681946,0.9900990099009901,0.6296101212501526,0.9472803473472595,1.0,0.6296101212501526,1.0
13,0.09953739202357219,0.25503538224366634,0.000345355523623397,464329.75,0.00035916597698815167,7.735148514851486e-10,0.6840203618601326,0.8087460398674011,0.6822227835655212,0.012501591816544533,0.014774675521257684,0.2592202425003052,0.9959349632263184,1.0,0.2592202425003052,0.6633663366336634,0.43782928586006165,0.9807460904121399,1.0,0.43782928586006165,0.9108910891089109,0.5231822729110718,0.9718025922775269,1.0,0.5231822729110718,0.9504950495049505,0.5848261117935181,0.9630630612373352,1.0,0.5848261117935181,0.9900990099009901,0.6364594101905823,0.9536423683166504,1.0,0.6364594101905823,0.9900990099009901
14,0.09946361664814943,0.2365247890500739,0.0004052845735245818,500864.9375,0.0004197120142634958,8.379744224422442e-10,0.6796741201704244,0.8066385388374329,0.6779629588127136,0.018105216324329376,0.009643970067182005,0.2618545889854431,0.9919517040252686,1.0,0.2618545889854431,0.6633663366336634,0.4452054798603058,0.9822485446929932,1.0,0.4452054798603058,0.900990099009901,0.5321391224861145,0.9722772240638733,1.0,0.5321391224861145,0.9603960396039604,0.5890411138534546,0.9651162624359131,1.0,0.5890411138534546,1.0,0.6390937566757202,0.9472382664680481,1.0,0.6390937566757202,1.0
15,0.0993844170297569,0.22137869997779921,0.0004687820818265992,536111.5,0.0004838052554987371,9.0243399339934e-10,0.668360636030786,0.8029505014419556,0.6667501926422119,0.018657900393009186,0.01750371902710017,0.26659640669822693,0.9940711259841919,1.0,0.26659640669822693,0.6633663366336634,0.449947327375412,0.9800936579704285,1.0,0.449947327375412,0.9108910891089109,0.5289778709411621,0.9711155295372009,1.0,0.5289778709411621,0.9702970297029703,0.5922023057937622,0.9626334309577942,1.0,0.5922023057937622,0.9801980198019802,0.6448893547058105,0.9477124214172363,1.0,0.6448893547058105,1.0
16,0.09929980185352526,0.19914817662522344,0.0005350138520646729,568741.375,0.000549912394490093,9.668935643564357e-10,0.650104240949086,0.807692289352417,0.6484264731407166,0.011595167219638824,0.009727650623301436,0.276606947183609,0.9980952143669128,1.0,0.276606947183609,0.6732673267326733,0.453108549118042,0.984883725643158,1.0,0.453108549118042,0.900990099009901,0.5363540649414062,0.9724950790405273,1.0,0.5363540649414062,0.9801980198019802,0.5995784997940063,0.9639718532562256,1.0,0.5995784997940063,1.0,0.6527923941612244,0.9515738487243652,1.0,0.6527923941612244,1.0
17,0.0992097803984621,0.17883280922870826,0.0006033221022272022,599542.125,0.0006183396326377988,1.0313531353135314e-09,0.6393213003277151,0.814014732837677,0.6377358436584473,0.012615866959095001,0.006959935353854935,0.27924129366874695,0.998113214969635,1.0,0.27924129366874695,0.6831683168316832,0.45416226983070374,0.988399088382721,1.0,0.45416226983070374,0.9108910891089109,0.5400421619415283,0.9726829528808594,1.0,0.5400421619415283,0.9801980198019802,0.6111696362495422,0.9629310369491577,1.0,0.6111696362495422,1.0,0.6575342416763306,0.9535256624221802,1.0,0.6575342416763306,1.0
18,0.09911436253643445,0.1625684930546449,0.000674051589950329,629033.0,0.0006893023382872343,1.095812706270627e-09,0.6345963540896223,0.8161222338676453,0.6329336762428284,0.009460903704166412,0.006717757097159849,0.28240251541137695,0.9981343150138855,1.0,0.28240251541137695,0.693069306930693,0.45890411734580994,0.9873708486557007,1.0,0.45890411734580994,0.9207920792079208,0.5484720468521118,0.9759846329689026,1.0,0.5484720468521118,0.9801980198019802,0.6127502918243408,0.9638864994049072,1.0,0.6127502918243408,1.0,0.6601685881614685,0.9529129862785339,1.0,0.6601685881614685,1.0
