epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.3587893554479769,0.0,52635.8671875,0.0,0.0,1.9287498933537385e-22,8.78177086605092e-10,0.0009147142409346998,1.6560322046279907,0.01221559103578329,3.901747295279556e-20,6.059680244553983e-20,0.0,1.2013870816838754,0.6759747266769409,1.1991147994995117,0.0720139592885971,0.07219320965893528,0.19283455610275269,0.994535505771637,1.0,0.19283455610275269,0.5643564356435643,0.3335089683532715,0.9731437563896179,1.0,0.3335089683532715,0.7722772277227723,0.41991570591926575,0.9473024010658264,1.0,0.41991570591926575,0.8910891089108911,0.465753436088562,0.9230769276618958,1.0,0.465753436088562,0.9207920792079208,0.51264488697052,0.8992805480957031,1.0,0.51264488697052,0.9405940594059405
2,0.09998903417374229,1.1288050507554914,3.646843737496425e-06,62970.5078125,4.0590516618976835e-06,6.445957095709571e-11,1.9287498933537385e-22,9.235130704610128e-08,0.011146914213895798,1.6445744037628174,0.01221830677241087,3.875613557801709e-20,5.888354983822912e-20,0.0,1.0928769445771036,0.6891464591026306,1.0906122922897339,0.05935288220643997,0.05950708524005054,0.20021075010299683,0.9894737005233765,0.0,0.0,0.0,0.33719703555107117,0.9781249761581421,1.0,0.33719703555107117,0.7821782178217822,0.4114857614040375,0.9564660787582397,1.0,0.4114857614040375,0.900990099009901,0.46996837854385376,0.939461886882782,1.0,0.46996837854385376,0.9504950495049505,0.51896733045578,0.9238578677177429,1.0,0.51896733045578,0.9603960396039604
3,0.0999753280182866,0.953972616998276,9.630311546745793e-06,87118.9453125,1.1231299140490592e-05,1.2891914191419143e-10,1.9287498933537385e-22,8.038267651500064e-07,0.03505551069974899,1.6491079330444336,0.012217069044709206,3.885903555374898e-20,5.86027284826159e-20,0.0,1.0552684892718733,0.7017913460731506,1.0531415939331055,0.053233977407217026,0.05338093139097738,0.2070600688457489,0.9923664331436157,1.0,0.2070600688457489,0.5643564356435643,0.34351950883865356,0.9754601120948792,1.0,0.34351950883865356,0.801980198019802,0.4288724958896637,0.9594594836235046,1.0,0.4288724958896637,0.8910891089108911,0.48155954480171204,0.9387308359146118,1.0,0.48155954480171204,0.9504950495049505,0.5258166193962097,0.9188376665115356,1.0,0.5258166193962097,0.9603960396039604
4,0.09995614150494293,0.8449260238373634,1.9835380863687623e-05,117199.671875,2.2663922209176235e-05,1.9337871287128714e-10,1.9287498933537385e-22,2.6538627935224213e-06,0.06483647972345352,1.676277995109558,0.01221963670104742,3.950756130986189e-20,6.009125938195068e-20,0.0,0.9873930543692522,0.7170705795288086,0.9852744340896606,0.041981711983680725,0.04130117844856954,0.19810326397418976,0.9946808218955994,1.0,0.19810326397418976,0.5544554455445545,0.34878820180892944,0.9833837151527405,1.0,0.34878820180892944,0.7821782178217822,0.4351949393749237,0.962469756603241,1.0,0.4351949393749237,0.8712871287128713,0.48472076654434204,0.9445652365684509,1.0,0.48472076654434204,0.9405940594059405,0.5321391224861145,0.9287128448486328,1.0,0.5321391224861145,0.9702970297029703
5,0.0999314767377287,0.7304255631890627,3.447087078486652e-05,149050.8125,3.843100421363488e-05,2.5783828382838285e-10,1.9287498933537385e-22,5.171175416762708e-06,0.0963696762919426,1.6177433729171753,0.012221978977322578,3.8135291291856293e-20,5.646734234426465e-20,0.0,0.9036464076901387,0.7318229675292969,0.9015165567398071,0.03323385491967201,0.03134085698047353,0.1991570144891739,0.9947090148925781,1.0,0.1991570144891739,0.5346534653465347,0.3545837700366974,0.9851411581039429,1.0,0.3545837700366974,0.7623762376237624,0.43782928586006165,0.9699157476425171,1.0,0.43782928586006165,0.8811881188118812,0.49631190299987793,0.9585987329483032,1.0,0.49631190299987793,0.9504950495049505,0.5442571043968201,0.9486931562423706,1.0,0.5442571043968201,0.9702970297029703
6,0.09990133642141359,0.6182297297043375,5.376603609091593e-05,183391.21875,5.9106598200742155e-05,3.2229785478547854e-10,1.9287498933537385e-22,9.888819477055222e-06,0.130365252494812,1.6732696294784546,0.012226738035678864,3.945957514081101e-20,5.988235104084129e-20,0.0,0.8344317447272442,0.7634351849555969,0.8324167132377625,0.013990798965096474,0.019542612881253463,0.21074815094470978,0.9950000047683716,1.0,0.21074815094470978,0.5742574257425742,0.3756586015224457,0.9887797832489014,1.0,0.3756586015224457,0.7722772277227723,0.45100104808807373,0.9742990732192993,1.0,0.45100104808807373,0.9108910891089109,0.5073761940002441,0.9605399966239929,1.0,0.5073761940002441,0.9603960396039604,0.5547945499420166,0.9468185901641846,1.0,0.5547945499420166,0.9900990099009901
7,0.0998657238612229,0.5350510047213866,7.830791856567974e-05,220481.03125,8.527268073521554e-05,3.867574257425743e-10,1.9287498933537385e-22,1.7741393094183877e-05,0.16707992553710938,1.6767936944961548,0.012232248671352863,3.956051056258809e-20,5.959378779168246e-20,0.0,0.7934486706465389,0.7739726305007935,0.7915606498718262,0.014992939308285713,0.010277791319707422,0.22075869143009186,0.9952267408370972,1.0,0.22075869143009186,0.6138613861386139,0.3914647102355957,0.9892328381538391,1.0,0.3914647102355957,0.8118811881188119,0.47629082202911377,0.9734513163566589,1.0,0.47629082202911377,0.9306930693069307,0.5231822729110718,0.9637462496757507,1.0,0.5231822729110718,0.9405940594059405,0.5742887258529663,0.9550458788871765,1.0,0.5742887258529663,0.9801980198019802
8,0.09982464296247523,0.461687175354155,0.00010839344802229564,258548.765625,0.0001166615984402597,4.5121699669967e-10,1.9287498933537385e-22,3.045865560125094e-05,0.204757958650589,1.6474602222442627,0.012235639616847038,3.88792239305741e-20,5.81135093114276e-20,0.0,0.7613151060894242,0.7792413234710693,0.7593616843223572,0.020486660301685333,0.014878896283902408,0.23867228627204895,0.9977924823760986,1.0,0.23867228627204895,0.6336633663366337,0.4109589159488678,0.9846153855323792,1.0,0.4109589159488678,0.8415841584158416,0.4915700852870941,0.9753483533859253,1.0,0.4915700852870941,0.9504950495049505,0.5505795478820801,0.9636363387107849,1.0,0.5505795478820801,0.9801980198019802,0.5927292108535767,0.9502221941947937,1.0,0.5927292108535767,0.9801980198019802
9,0.099778098230154,0.4004255645345933,0.00014457884382936033,300208.5,0.00015481049194931984,5.156765676567657e-10,1.9287498933537385e-22,5.234315904090181e-05,0.24598319828510284,1.658203125,0.01223750226199627,3.91387033801486e-20,5.710425202888488e-20,0.0,0.7436591350366494,0.7903056144714355,0.7418391704559326,0.01692310906946659,0.019573445095277316,0.25342464447021484,0.9958419799804688,1.0,0.25342464447021484,0.6534653465346535,0.4146469831466675,0.9834815859794617,1.0,0.4146469831466675,0.8415841584158416,0.5026343464851379,0.9737945199012756,1.0,0.5026343464851379,0.9702970297029703,0.5579557418823242,0.9584513902664185,1.0,0.5579557418823242,0.9900990099009901,0.6048471927642822,0.9459930062294006,1.0,0.6048471927642822,1.0
10,0.09972609476841367,0.3588882761426491,0.0001869584289079735,342140.4375,0.0001984880364034325,5.801361386138614e-10,1.9287498933537385e-22,8.256755245383829e-05,0.28746968507766724,1.6131550073623657,0.012239332310855389,3.8081120655256873e-20,5.990580936602541e-20,0.0,0.7384380442576112,0.7897787094116211,0.736648678779602,0.019778409972786903,0.013280662646157975,0.25289779901504517,0.9958333373069763,1.0,0.25289779901504517,0.6435643564356436,0.41833508014678955,0.984886646270752,1.0,0.41833508014678955,0.8415841584158416,0.5105373859405518,0.9700722098350525,1.0,0.5105373859405518,0.9405940594059405,0.5674394369125366,0.9535747170448303,1.0,0.5674394369125366,1.0,0.6185458302497864,0.9420783519744873,1.0,0.6185458302497864,1.0
