epoch,lr,train_loss_step_mean,train_map_loss_mean,train_bayes_loss_mean,train_ctx_reg_mean,val_loss,val_acc,val_nlpd,val_ece
37,0.09629352924049978,0.3744285764670608,0.329932440035414,0.37439743540074566,0.3114255979509637,0.720236520495882,0.7781875133514404,0.7202364802360535,0.022381382063031197
38,0.09609315757942506,0.36351301262874414,0.3178443690337757,0.363481869201849,0.311512153042425,0.7089219012928712,0.7829293608665466,0.7089218497276306,0.019196726381778717
39,0.09588773128419908,0.35321840555361,0.3085179585631531,0.35318723940613245,0.3116113502200287,0.7052444266067038,0.7871443033218384,0.7052444219589233,0.028548361733555794
40,0.09567727288213007,0.3419187192869659,0.29326210635723454,0.34188754605774835,0.31171695430680074,0.7025829193087096,0.782402515411377,0.702582836151123,0.02831939421594143
41,0.09546180545235346,0.3314757205472134,0.2858084499245823,0.3314445473179959,0.31181007092541985,0.694913815648086,0.7913593053817749,0.6949138045310974,0.020847968757152557
42,0.09524135262330101,0.32279248447111336,0.2729305778399552,0.3227612939801547,0.31189831825766234,0.6903645449619273,0.788724958896637,0.6903645992279053,0.023403532803058624
43,0.09501593857010972,0.3137796671673803,0.2663540412293802,0.3137484641358404,0.31199064083618694,0.6821843429661902,0.7908324003219604,0.6821843385696411,0.021587714552879333
44,0.09478558801197068,0.30165304995999476,0.2537961221567475,0.30162184692845484,0.312073562404897,0.6923516339321156,0.7903055548667908,0.6923515796661377,0.030758420005440712
45,0.09455032620941842,0.29238136511037843,0.24329612204934112,0.29235015352173604,0.31214405050372135,0.6781333894699466,0.7945204973220825,0.6781333684921265,0.01713315024971962
46,0.09431017896156076,0.2880688746376793,0.24029748776171467,0.28803764770526696,0.3122240009874401,0.6793733120467063,0.7955742478370667,0.6793732047080994,0.015068931505084038
47,0.09406517260324962,0.2833407639276863,0.2333036253948023,0.283309531093824,0.3122987487528584,0.6848226759280496,0.7992623448371887,0.6848226189613342,0.01772092655301094
48,0.09381533400219319,0.27253928396961474,0.22283870571910744,0.27250804995546246,0.3123828048753266,0.6776932526941168,0.7939936518669128,0.6776931881904602,0.023236781358718872
49,0.09356069055600949,0.26552244902837396,0.21430387709400442,0.2654911993753792,0.3124803375489641,0.6718336591228168,0.7992623448371887,0.6718336343765259,0.014461228623986244
50,0.09330127018922195,0.26279890330711214,0.2141706230911878,0.26276764303150746,0.31257273419068593,0.6773855359586951,0.798735499382019,0.6773855090141296,0.013784630224108696
51,0.0930371013501972,0.25382649396905804,0.2022954724212684,0.25379523074272836,0.312650993318841,0.6670688007603958,0.7992623448371887,0.6670688390731812,0.017245173454284668
52,0.09276821300802535,0.2532004621064309,0.2029555847149084,0.253169190470535,0.3127408169283725,0.6789246381773713,0.7955742478370667,0.678924560546875,0.024374183267354965
53,0.09249463464934321,0.24984180189595365,0.20073973040769597,0.24981051535889653,0.3128437736246846,0.6664830872080474,0.8024235963821411,0.6664830446243286,0.01818900555372238
54,0.09221639627510077,0.2361012593944474,0.1859955595861567,0.23606996267738908,0.3129763281581425,0.6633096246247046,0.7992623448371887,0.6633095741271973,0.017254695296287537
55,0.09193352839727122,0.22365044986847604,0.1736865793124284,0.2236191453319965,0.31306196527905983,0.6659264720277616,0.8018966913223267,0.665926456451416,0.018776413053274155
56,0.09164606203550499,0.22141037689577234,0.16982892568748775,0.22137906409726285,0.3131293447891084,0.6592844597783305,0.8034772872924805,0.6592844128608704,0.019852206110954285
57,0.0913540287137281,0.21238090437237578,0.16307546921295696,0.2123495821315463,0.3131861365077519,0.6615830529226016,0.801369845867157,0.6615830063819885,0.020106518641114235
58,0.09105746045668521,0.2109738009991032,0.1609392654482681,0.21094247875827374,0.31323971665731754,0.6644600073329013,0.7971548438072205,0.6644599437713623,0.010619435459375381
59,0.09075638978642771,0.20665940937429372,0.15495309646766964,0.20662808182215928,0.31330923544298306,0.6628545101877259,0.8082191348075867,0.6628544926643372,0.01601484976708889
60,0.09045084971874738,0.20385187141375966,0.1533995095160928,0.20382053309147902,0.31337594277787917,0.6634816424989851,0.7997891902923584,0.6634816527366638,0.018694225698709488
61,0.09014087375955573,0.19848030953124018,0.1480065526643602,0.1984489645698283,0.31344191508718056,0.6559056610151639,0.8061116337776184,0.6559056043624878,0.012564166449010372
62,0.08982649590120982,0.19602993573292649,0.1475130217795325,0.19599858368977463,0.3135257386925197,0.6608206761021509,0.8071653842926025,0.6608206033706665,0.016690410673618317
63,0.08950775061878452,0.19161096584088733,0.142658663563209,0.19157960715860423,0.31360857557542254,0.648338706023575,0.8097997307777405,0.6483386754989624,0.017677482217550278
64,0.089184672866292,0.18218147916959063,0.13164030841671595,0.18215010949585697,0.3136864097991792,0.658548365654257,0.8103266358375549,0.6585483551025391,0.017961760982871056
65,0.08885729807284856,0.17888429318324173,0.12925349146422774,0.17885291487863747,0.3137522080157063,0.6474526113152378,0.805057942867279,0.6474525928497314,0.013751341961324215
66,0.08852566213878947,0.17911919626859155,0.13026806962962198,0.1790878144231173,0.3138048572115379,0.6616297222917273,0.807692289352417,0.6616296768188477,0.01641719415783882
67,0.08818980143173213,0.1808247266724558,0.1299199907496424,0.18079333818785034,0.3138868761534738,0.6494368592353716,0.8103266358375549,0.6494369506835938,0.01742362231016159
68,0.08784975278258783,0.17905426320463125,0.12927359313067824,0.17902286454002456,0.31399240765241115,0.6447955887485982,0.8092728853225708,0.6447955369949341,0.012388097122311592
69,0.08750555348152299,0.17246257875225332,0.12521418840578286,0.17243116769460168,0.3141159722120455,0.6451016751179831,0.8161221742630005,0.6451017260551453,0.019252026453614235
70,0.08715724127386973,0.1637857286351742,0.11446081367459628,0.16375430621723136,0.31419973119650735,0.6439650355199366,0.8166490793228149,0.6439650058746338,0.015842443332076073
71,0.08680485435598673,0.15770717437314516,0.11032173052282616,0.15767574664389733,0.31425824908926936,0.6534885003519008,0.8119072318077087,0.6534885168075562,0.011619997210800648
72,0.0864484313710706,0.15642286719071982,0.10552823779606584,0.156391440641762,0.3143065672109623,0.6410199930092557,0.8182296752929688,0.6410199999809265,0.015160202980041504
73,0.08608801140491813,0.1539703873124453,0.10494435438425234,0.15393894881305129,0.3143493456415611,0.6414180811891064,0.8150684833526611,0.6414180397987366,0.011659318581223488
74,0.0857236339816402,0.14987218542264238,0.1030501684930065,0.14984074397252337,0.3144110122529587,0.6385890340905547,0.8166490793228149,0.6385890245437622,0.015336004085838795
75,0.0853553390593274,0.1451932824779265,0.09760733088939497,0.1451618392573725,0.3144640574360838,0.6494200768536085,0.8129609823226929,0.6494200825691223,0.011651089414954185
76,0.08498316702566831,0.14494836079602194,0.09734546016938615,0.1449169115264817,0.3145024510893491,0.6447404069066425,0.8129609823226929,0.6447404026985168,0.018929239362478256
77,0.08460715869352037,0.14340558987442809,0.09541725352554038,0.14337413352314787,0.3145567521010295,0.6552535297998764,0.8082191348075867,0.6552534699440002,0.02167191542685032
78,0.08422735529643446,0.14012634945978034,0.09264350055467964,0.14009489074792011,0.3146184753663469,0.6427707082981556,0.8108534812927246,0.6427706480026245,0.015063408762216568
79,0.08384379848413306,0.1372973460077059,0.09012079253645226,0.1372658759355545,0.3146811590926482,0.6372884020790285,0.8103266358375549,0.6372884511947632,0.013146154582500458
80,0.08345653031794294,0.13201528404018667,0.08528848471913007,0.13198381278774526,0.31472528423413193,0.640413942904819,0.8124341368675232,0.6404138803482056,0.014715301804244518
81,0.08306559326618262,0.13168729465491702,0.08499770168915834,0.13165582067305498,0.31476564159487735,0.6377902723087274,0.8145415782928467,0.6377902626991272,0.015340625308454037
82,0.08267103019950531,0.13177455209269381,0.08572419179548131,0.1317430706602512,0.3148072568496855,0.646610305985108,0.8082191348075867,0.6466102600097656,0.019148925319314003
83,0.08227288438619755,0.1296865796983832,0.08387158117672004,0.1296550935447806,0.31485347877634634,0.6339193596352516,0.8119072318077087,0.6339192986488342,0.015403293073177338
84,0.0818711994874345,0.12820617021015374,0.0823237999978632,0.12817467778626054,0.31492494061441706,0.6268925027425222,0.8150684833526611,0.6268925070762634,0.01498175598680973
85,0.08146601955249189,0.12356642117299656,0.07879391961758679,0.12353492365910275,0.31495795804675264,0.6444098131674233,0.8108534812927246,0.644409716129303,0.018059346824884415
86,0.08105738901391554,0.12066721429329107,0.07513698625682604,0.12063571323852727,0.31499741160043393,0.6316283402377612,0.8134878277778625,0.6316283941268921,0.018570629879832268
87,0.08064535268264884,0.1185033228432778,0.07441783987797133,0.1184718208295284,0.315037740929292,0.6455698422812812,0.8108534812927246,0.6455698013305664,0.012174582108855247
88,0.08022995574311877,0.11680368260286822,0.07156135654537985,0.11677217763839381,0.31507582151063596,0.6426611966654674,0.8103266358375549,0.6426612138748169,0.020464174449443817
89,0.0798112437482808,0.11739379565904637,0.07353949355016841,0.11736228206370136,0.31511783157244766,0.6342197507148799,0.8155953288078308,0.6342197060585022,0.018147598952054977
90,0.07938926261462366,0.11641475366483821,0.0728871679984697,0.11638323770891322,0.3151716967620472,0.6464551090566074,0.8108534812927246,0.6464551091194153,0.028169061988592148
91,0.07896405861713394,0.11653357227840046,0.0713673941422217,0.11650205182261986,0.3152113306050253,0.6263262723092661,0.8087460398674011,0.6263262629508972,0.01596035435795784
92,0.0785356783842216,0.11354214616931312,0.06984046507294815,0.11351061767280692,0.3152776791317628,0.650029385680268,0.8150684833526611,0.6500293612480164,0.01596253365278244
93,0.07810416889260655,0.10901955891363692,0.06728365995211176,0.10898802650742012,0.3153320229289555,0.6332195360366613,0.8103266358375549,0.6332194805145264,0.016597270965576172
94,0.07766957746216721,0.1061890052981896,0.0634036224962461,0.10615746758066781,0.3153710654466459,0.6421590726920752,0.8113803863525391,0.6421590447425842,0.019372792914509773
95,0.07723195175075136,0.10657771027619296,0.06346897648112608,0.10654617078823618,0.3153983248342382,0.6357281868776858,0.8124341368675232,0.635728120803833,0.015781519934535027
96,0.07679133974894983,0.10391521756306733,0.06217871857161569,0.10388367239496496,0.31543536292444363,0.6337043693872096,0.814014732837677,0.633704423904419,0.0178831797093153
97,0.07634778977483389,0.10239690497960194,0.06023375239997807,0.10236535922135456,0.3154598577777938,0.6354130140973846,0.8113803863525391,0.6354129910469055,0.01692337542772293
98,0.07590135046865652,0.10094797493207573,0.059806342983599936,0.10091642858368335,0.31548497434889916,0.6364273831515217,0.8108534812927246,0.6364274024963379,0.014992326498031616
99,0.07545207078751857,0.1000140702517906,0.05846380866547622,0.09998251763310763,0.3155150564000158,0.6421328311976442,0.8103266358375549,0.6421327590942383,0.020669223740696907
100,0.07500000000000001,0.09901112967198437,0.05782820940902918,0.09897957587301141,0.3155386259060095,0.6307254505860919,0.8134878277778625,0.6307254433631897,0.019559115171432495
101,0.07454518768075706,0.09768831147120731,0.05607638567095936,0.09765675494281373,0.3155674462271209,0.6285616547591568,0.8155953288078308,0.6285616159439087,0.015315279364585876
102,0.07408768370508578,0.09758372154861393,0.058337680147130894,0.09755216088920536,0.3156015421494399,0.6481212592351048,0.8092728853225708,0.648121178150177,0.022719155997037888
103,0.07362753824345272,0.09706546609649563,0.05549373153117624,0.09703390543708706,0.3156258711720457,0.6314643268464614,0.8108534812927246,0.6314643025398254,0.01107163354754448
104,0.07316480175599312,0.0967671191780874,0.056684975908829434,0.09673555254346074,0.31565863956319223,0.6283648481358969,0.8119072318077087,0.6283648014068604,0.02319944091141224
105,0.07269952498697736,0.09444948610397849,0.05520043470481835,0.09441791740384432,0.3156932734026767,0.6346411242751352,0.8108534812927246,0.6346411108970642,0.016407230868935585
106,0.0722317589592464,0.09228491370040591,0.05203817888061599,0.09225334109056114,0.3157223908617945,0.6319735359216013,0.8113803863525391,0.6319735646247864,0.023400286212563515
107,0.0717615549686164,0.0926543239614751,0.0535086589579535,0.09262274840090534,0.3157532920341681,0.6401700376836216,0.8097997307777405,0.6401699781417847,0.020165298134088516
108,0.07128896457825365,0.09166155172751682,0.05173163156550709,0.09162997520796143,0.31577829588757883,0.6322153863213462,0.8119072318077087,0.6322153806686401,0.016950257122516632
109,0.07081403961302007,0.08843846788795867,0.049494833786888875,0.08840688546695331,0.31580879753178887,0.6247373953759985,0.8108534812927246,0.6247373819351196,0.024213232100009918
110,0.07033683215379001,0.0878869085618765,0.0507386174827519,0.08785532496058114,0.3158396624102451,0.6384791224975104,0.8071653842926025,0.6384791135787964,0.019646842032670975
111,0.06985739453173903,0.08744431213282122,0.04822443595322052,0.08741272639225026,0.3158636512142597,0.6262117110514666,0.8145415782928467,0.6262117028236389,0.016097454354166985
112,0.06937577932260515,0.08642961092219495,0.04814658092685265,0.08639802046046399,0.3158882741290744,0.6354736146233482,0.8097997307777405,0.6354736089706421,0.01921153999865055
113,0.06889203934092336,0.08654747895970202,0.04870358714372805,0.08651588849797107,0.31591333227582497,0.6248326675909462,0.8129609823226929,0.6248326301574707,0.021441157907247543
114,0.0684062276342339,0.08382286795295112,0.04637717835531376,0.08379127505687203,0.3159384249460579,0.6319778661456575,0.8134878277778625,0.6319777965545654,0.01932523585855961
115,0.067918397477265,0.08340292416586734,0.045424027423752414,0.08337132684370079,0.3159661948090733,0.6279929073643258,0.8134878277778625,0.6279928684234619,0.01681024767458439
116,0.06742860236609076,0.08258624979765108,0.045411480277186576,0.08255465188533953,0.3159840242697461,0.6376417798664347,0.8082191348075867,0.6376417875289917,0.02671070024371147
117,0.06693689601226457,0.08168851480920716,0.044710795219876975,0.08165691689689561,0.3159907566438807,0.6219069598472282,0.8129609823226929,0.6219069361686707,0.0180034339427948
118,0.06644333233692916,0.08083637280039269,0.04450654555665384,0.08080477038822552,0.3160143270350919,0.6310054542392775,0.8092728853225708,0.6310054063796997,0.023935159668326378
119,0.0659479654649035,0.08053134787495773,0.04326667160828515,0.08049974310221059,0.31602355572256713,0.6250393862970511,0.8155953288078308,0.6250393390655518,0.02123427577316761
120,0.06545084971874737,0.07985980602184145,0.043242629027307626,0.0798282009540218,0.3160376761219289,0.6341512582575936,0.8124341368675232,0.6341512799263,0.0252256877720356
121,0.06495203961280434,0.07876865868226136,0.04303519457283587,0.07873705331936921,0.31605761653125874,0.6283715715900738,0.8124341368675232,0.62837153673172,0.01670099049806595
122,0.06445158984722359,0.07917770713862807,0.042972294558392896,0.07914610148066341,0.31608097624070575,0.6254611454974738,0.8155953288078308,0.6254611015319824,0.015302382409572601
123,0.06394955530196147,0.07895746565248707,0.0431711644598163,0.07892585626923211,0.31609336899058654,0.6305108494954567,0.8092728853225708,0.6305108666419983,0.020358236506581306
124,0.06344599103076329,0.07883541426151106,0.04336002801019367,0.07880380144803831,0.3161193347803437,0.630831989774714,0.8155953288078308,0.6308319568634033,0.022264555096626282
125,0.06294095225512605,0.07756539625991689,0.04176012854469885,0.07753378344644414,0.31614726486772593,0.6266951920234993,0.8108534812927246,0.6266952157020569,0.026235967874526978
126,0.062434494358242734,0.0748722837260454,0.03940230261276264,0.07484066877329704,0.31616039647914396,0.6252312155242212,0.8113803863525391,0.6252312660217285,0.02233625017106533
127,0.06192667287892904,0.07461678185085259,0.03943028282558564,0.07458516217694425,0.3161797848078284,0.6348400633503438,0.8087460398674011,0.6348400712013245,0.025110850110650063
128,0.06141754350553279,0.07358934870450803,0.03913037300036095,0.07355772844045469,0.3161907175389847,0.6235998666701,0.8134878277778625,0.6235998272895813,0.015491800382733345
129,0.06090716206982714,0.07352366947596616,0.03900138692616826,0.07349204921191281,0.3162057836457054,0.6283765409467594,0.8129609823226929,0.6283765435218811,0.022619100287556648
130,0.06039558454088797,0.07303819901282245,0.037784554396230394,0.0730065784536966,0.3162212640342146,0.6245674107172717,0.8097997307777405,0.6245673894882202,0.020269474014639854
131,0.059882867018956294,0.07278759231661806,0.03878024190959364,0.07275597146241972,0.31623329532028427,0.6324692822608103,0.8108534812927246,0.6324692964553833,0.018840152770280838
132,0.05936906572928624,0.07316076585856995,0.03869099664215994,0.0731291402094435,0.3162443035900003,0.6231520824110797,0.8119072318077087,0.6231520771980286,0.02420886978507042
133,0.05885423701597917,0.07109511960851084,0.03750885207906808,0.07106349277909439,0.3162644815326917,0.623629570509787,0.8119072318077087,0.6236295700073242,0.02212851494550705
134,0.05833843733580512,0.07076122147021907,0.03664660018564451,0.07072959375558513,0.3162760014581208,0.6295879505205707,0.8129609823226929,0.6295878887176514,0.01994490809738636
135,0.057821723252011556,0.06915520352892357,0.03581458020328295,0.06912357581428963,0.31628121627439365,0.6236112622742407,0.8119072318077087,0.6236112713813782,0.017433078959584236
136,0.0573041514281206,0.06855244602602308,0.03524128692501252,0.06852081831138913,0.3162883272265444,0.6304833620189992,0.8124341368675232,0.6304833889007568,0.01940472051501274
137,0.05678577862171523,0.06921549030754826,0.03561995432961105,0.0691838615232765,0.3162958763613559,0.6303737969996429,0.8108534812927246,0.6303737759590149,0.02148287557065487
138,0.05626666167821522,0.06834694352185372,0.035060811455887145,0.06831531403678479,0.31630666981829275,0.627639326581965,0.8087460398674011,0.6276392936706543,0.024887705221772194
139,0.055746857524643346,0.06724791391061084,0.034307873448227895,0.0672162819911938,0.3163135299588194,0.6319972275431465,0.8129609823226929,0.6319972276687622,0.024571601301431656
140,0.0552264231633827,0.06866354768229004,0.03508456519777232,0.068631913402293,0.31632014607438946,0.6196179158820744,0.8124341368675232,0.6196178793907166,0.017923370003700256
141,0.05470541566592574,0.0668652840696349,0.03434814892635487,0.06683364919949286,0.31633288848518143,0.6292903923259772,0.814014732837677,0.6292903423309326,0.025402694940567017
142,0.05418389216661579,0.06772514550697685,0.03464310468718557,0.06769351034176231,0.31634137595053946,0.6245002575744694,0.814014732837677,0.6245002150535583,0.021088091656565666
143,0.0536619098563816,0.0662407203033419,0.03403373608494749,0.06620908513812736,0.31635004016432433,0.6251381250025726,0.8155953288078308,0.6251381039619446,0.015928268432617188
144,0.053139525976465686,0.06595732810178606,0.033402032301862644,0.06592569293657152,0.3163639448656894,0.6255939958972349,0.8145415782928467,0.6255939602851868,0.01841849461197853
145,0.05261679781214721,0.06595401842110228,0.033464631895617686,0.06592238237067025,0.316371357381934,0.6183529118717784,0.8129609823226929,0.6183528900146484,0.02064850553870201
146,0.05209378268646,0.06434500210060931,0.0325001558971287,0.06431336486988729,0.3163790590692275,0.6318231498227858,0.8119072318077087,0.6318230628967285,0.020306777209043503
147,0.05157053795390641,0.06393250738187592,0.031841363223029835,0.06390087026180608,0.3163865854834566,0.626469898776586,0.8092728853225708,0.6264699697494507,0.021939042955636978
148,0.051047120994167854,0.06353121265621468,0.03147427656567923,0.06349957417143454,0.3163885291260068,0.624015664652351,0.8124341368675232,0.6240156292915344,0.01950933411717415
149,0.0505235892058123,0.06395803900933501,0.03200397408097097,0.06392639875411987,0.31639427595799513,0.6243692235775818,0.8119072318077087,0.6243691444396973,0.01919419877231121
150,0.05000000000000001,0.06291030863724133,0.031724427319546736,0.06287866749680869,0.3164054355999031,0.6258267660412321,0.8145415782928467,0.6258267760276794,0.018537314608693123
151,0.04947641079418772,0.0629002856145991,0.030968810293343987,0.06286864299880396,0.31640912223570417,0.6240732313081764,0.8119072318077087,0.6240732073783875,0.023134425282478333
152,0.04895287900583217,0.06332275057488149,0.03231575236757203,0.06329110795908635,0.31641361530464474,0.6304417699104365,0.8129609823226929,0.6304417252540588,0.021971458569169044
153,0.048429462046093594,0.06293117852494268,0.031492891066735335,0.06289953590914754,0.3164232851255058,0.6186848937899848,0.8119072318077087,0.6186848878860474,0.02198445238173008
154,0.04790621731354002,0.06282703268646013,0.03116502000553773,0.062795390070665,0.3164339118664808,0.6242818691707889,0.8166490793228149,0.6242818236351013,0.017489459365606308
155,0.04738320218785281,0.0622302366070228,0.03139266154111022,0.062198593991227666,0.3164402824817317,0.6312362474435499,0.8119072318077087,0.6312362551689148,0.024951526895165443
156,0.04686047402353434,0.06095680424777588,0.029974524226814212,0.06092515956647325,0.31645207062806235,0.6170584090266011,0.8155953288078308,0.6170583963394165,0.01912521943449974
157,0.04633809014361842,0.061368818219640464,0.03082290935413082,0.06133717335391753,0.3164558174586532,0.625990754309394,0.8150684833526611,0.6259906888008118,0.018067749217152596
158,0.04581610783338422,0.06031206405103797,0.02950921535750132,0.06028041948038753,0.316457075942861,0.625335820482453,0.8155953288078308,0.6253357529640198,0.01761413738131523
159,0.045294584334074274,0.06068438682520744,0.02989569601446095,0.06065274000462919,0.31646424531936646,0.617882571557048,0.8155953288078308,0.6178826093673706,0.019846294075250626
160,0.044773576836617326,0.0594367508841033,0.029283278133019362,0.05940510288323506,0.31646959734435126,0.6253665053806767,0.8124341368675232,0.6253665089607239,0.02593752183020115
161,0.044253142475356666,0.05926078085852141,0.028753632384509144,0.059229132857653174,0.31647058819780255,0.6220579938717713,0.8129609823226929,0.6220579147338867,0.021359670907258987
162,0.04373333832178478,0.05865563684613398,0.028233852716955807,0.05862398961983105,0.31647071655433956,0.6215050381277585,0.8171759247779846,0.6215050220489502,0.01605619117617607
163,0.043214221378284776,0.058927402416668315,0.02921336129455283,0.058895754415800076,0.3164791435298353,0.6232216978726322,0.8124341368675232,0.6232216358184814,0.024446535855531693
164,0.04269584857187943,0.060039596134188154,0.02966464157815617,0.060007947838247415,0.31648140968662675,0.621398153747221,0.814014732837677,0.6213980913162231,0.022173108533024788
165,0.042178276747988463,0.05945621681685495,0.029743511561710057,0.05942456675047922,0.31648902845854804,0.6256737696483842,0.8119072318077087,0.6256737112998962,0.022569768130779266
166,0.04166156266419487,0.058802587782392404,0.028116100606056724,0.05877093771601667,0.3164917478466978,0.6221971253072499,0.814014732837677,0.6221970915794373,0.019709041342139244
167,0.04114576298402083,0.05817093025192176,0.028529932574913052,0.058139280185546025,0.31650084906285353,0.6240964222255824,0.8177028298377991,0.6240963339805603,0.01654067635536194
