epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.3312980750999828,0.0,58284.9609375,0.0,0.0,1.0702043565734043,0.7002107501029968,1.0679454803466797,0.050313256680965424,0.05048214134665008,0.20179136097431183,0.9947780966758728,1.0,0.20179136097431183,0.5742574257425742,0.34878820180892944,0.9743202328681946,1.0,0.34878820180892944,0.7623762376237624,0.42465752363204956,0.9553349614143372,1.0,0.42465752363204956,0.8811881188118812,0.47629082202911377,0.9402654767036438,1.0,0.47629082202911377,0.9306930693069307,0.521601676940918,0.9191918969154358,1.0,0.521601676940918,0.9405940594059405
2,0.09998903417374229,1.0223129350360076,4.928751513043518e-06,97033.625,6.254745585465571e-06,6.445957095709571e-11,0.9384119696561856,0.7281348705291748,0.9362692832946777,0.03238174691796303,0.03364378198180486,0.19283455610275269,0.9972677826881409,1.0,0.19283455610275269,0.5544554455445545,0.3482613265514374,0.9894099831581116,1.0,0.3482613265514374,0.7623762376237624,0.4404636323451996,0.9641148447990417,1.0,0.4404636323451996,0.8712871287128713,0.48946258425712585,0.952637255191803,1.0,0.48946258425712585,0.9405940594059405,0.5310853719711304,0.9355158805847168,1.0,0.5310853719711304,0.9504950495049505
3,0.0999753280182866,0.82906838985953,1.5574301185119796e-05,143925.421875,1.8554741473053582e-05,1.2891914191419143e-10,0.8290924361432943,0.7729188799858093,0.8271952867507935,0.018466409295797348,0.018865678848029442,0.20442570745944977,0.9974226951599121,1.0,0.20442570745944977,0.594059405940594,0.3756586015224457,0.9873772859573364,1.0,0.3756586015224457,0.8118811881188119,0.4646996855735779,0.9682539701461792,1.0,0.4646996855735779,0.9405940594059405,0.5231822729110718,0.9566968679428101,1.0,0.5231822729110718,0.9504950495049505,0.572181224822998,0.9429097771644592,1.0,0.572181224822998,0.9801980198019802
4,0.09995614150494293,0.6819288630296688,3.324901583687504e-05,198809.921875,3.8445607060566545e-05,1.9337871287128714e-10,0.7566702246540339,0.7792413234710693,0.7547889351844788,0.018559083342552185,0.018237080067804418,0.232876718044281,1.0,1.0,0.232876718044281,0.6237623762376238,0.40885141491889954,0.9884020686149597,1.0,0.40885141491889954,0.8316831683168316,0.4978925287723541,0.9693121910095215,1.0,0.4978925287723541,0.9306930693069307,0.5632244348526001,0.958840012550354,1.0,0.5632244348526001,0.9504950495049505,0.6122233867645264,0.9466437101364136,1.0,0.6122233867645264,0.9702970297029703
5,0.0999314767377287,0.5641269438927716,5.911816351546786e-05,257767.328125,6.64622857584618e-05,2.5783828382838285e-10,0.6959309623163543,0.7934668064117432,0.6941865086555481,0.021742116659879684,0.026523723837196263,0.23919916152954102,1.0,1.0,0.23919916152954102,0.6534653465346535,0.41833508014678955,0.994962215423584,1.0,0.41833508014678955,0.8712871287128713,0.5237091779708862,0.9708249568939209,1.0,0.5237091779708862,0.9504950495049505,0.574815571308136,0.9624198079109192,1.0,0.574815571308136,0.9702970297029703,0.6243414282798767,0.9535865187644958,1.0,0.6243414282798767,0.9900990099009901
6,0.09990133642141359,0.4817813257179638,9.364107497483676e-05,320405.09375,0.00010326587653253227,3.2229785478547854e-10,0.6574976886411613,0.8119072914123535,0.6557267904281616,0.012499063275754452,0.017789936040550687,0.2476290762424469,1.0,1.0,0.2476290762424469,0.6633663366336634,0.4341411888599396,0.9915048480033875,1.0,0.4341411888599396,0.8712871287128713,0.5316122174263,0.9762140512466431,1.0,0.5316122174263,0.9603960396039604,0.5890411138534546,0.9633273482322693,1.0,0.5890411138534546,0.9900990099009901,0.6417281627655029,0.9548439979553223,1.0,0.6417281627655029,1.0
7,0.0998657238612229,0.4176596403121948,0.000137392020730145,386276.25,0.00014939521497581154,3.867574257425743e-10,0.6314068061659786,0.8155953884124756,0.6297829151153564,0.013305207714438438,0.011566787455682384,0.25816649198532104,1.0,1.0,0.25816649198532104,0.6633663366336634,0.44889357686042786,0.9882628917694092,1.0,0.44889357686042786,0.900990099009901,0.5421496033668518,0.9805636405944824,1.0,0.5421496033668518,0.9702970297029703,0.5985247492790222,0.9691901206970215,1.0,0.5985247492790222,0.9900990099009901,0.6570073962211609,0.956696093082428,1.0,0.6570073962211609,1.0
8,0.09982464296247523,0.3685801368538696,0.00018931316104625344,449401.875,0.0002027777663897723,4.5121699669967e-10,0.6063849544123177,0.8219178318977356,0.6047564148902893,0.012418758124113083,0.016257395483043093,0.26923078298568726,1.0,1.0,0.26923078298568726,0.6633663366336634,0.46522656083106995,0.987542450428009,1.0,0.46522656083106995,0.900990099009901,0.5484720468521118,0.9817483425140381,1.0,0.5484720468521118,0.9603960396039604,0.6174920797348022,0.9658703207969666,1.0,0.6174920797348022,0.9900990099009901,0.6675447821617126,0.9558011293411255,1.0,0.6675447821617126,1.0
9,0.099778098230154,0.32709924419327535,0.0002481620096011401,510130.09375,0.00026306213112547994,5.156765676567657e-10,0.5881390439697765,0.8256059288978577,0.5865802764892578,0.014048682525753975,0.020831479067797407,0.2818756699562073,0.9981308579444885,1.0,0.2818756699562073,0.7128712871287128,0.4741833508014679,0.992222249507904,1.0,0.4741833508014679,0.9207920792079208,0.5674394369125366,0.9786443710327148,1.0,0.5674394369125366,0.9702970297029703,0.6343519687652588,0.9634551405906677,1.0,0.6343519687652588,0.9900990099009901,0.6817702651023865,0.9544049501419067,1.0,0.6817702651023865,1.0
10,0.09972609476841367,0.294548905426913,0.000314505396775053,571083.3125,0.0003313060733489692,5.801361386138614e-10,0.5722407654037717,0.8282402753829956,0.5707062482833862,0.02419254556298256,0.014961978972146583,0.28398314118385315,0.9981446862220764,1.0,0.28398314118385315,0.7326732673267327,0.48419389128685,0.9902067184448242,1.0,0.48419389128685,0.9207920792079208,0.574815571308136,0.980751633644104,1.0,0.574815571308136,0.9702970297029703,0.6433087587356567,0.9623259902000427,1.0,0.6433087587356567,0.9900990099009901,0.6875658631324768,0.9524904489517212,1.0,0.6875658631324768,1.0
