epoch,lr,train_loss_step_mean,train_map_loss_mean,train_bayes_loss_mean,train_ctx_reg_mean,val_loss,val_acc,val_nlpd,val_ece
1,0.09999725846827562,2.3858723640441895,2.3778536319732666,2.3858723640441895,0.0,2.6932235573064163,0.4162275791168213,2.693223476409912,0.06926279515028
2,0.09998903417374229,2.947169780731201,3.0139265060424805,2.947169542312622,0.002149902516975999,1.6222152147202646,0.5879873037338257,1.6222150325775146,0.04283526912331581
3,0.0999753280182866,1.8925647735595703,1.9828920364379883,1.8925639390945435,0.007953578606247902,1.4911905334922864,0.5979978442192078,1.4911903142929077,0.050903692841529846
4,0.09995614150494293,1.7620885372161865,1.8501660823822021,1.7620868682861328,0.01650727353990078,1.4498930228648372,0.6059009432792664,1.4498929977416992,0.05486740171909332
5,0.0999314767377287,1.7278780937194824,1.818432092666626,1.7278753519058228,0.026903115212917328,1.4210613238673315,0.6106427311897278,1.4210612773895264,0.053366392850875854
6,0.09990133642141359,1.7048659324645996,1.7975555658340454,1.704862117767334,0.03844071924686432,1.397098231742706,0.6116964817047119,1.397098183631897,0.05748676136136055
7,0.0998657238612229,1.683501958847046,1.7772356271743774,1.6834969520568848,0.050589028745889664,1.3760701813612397,0.6180189251899719,1.3760701417922974,0.055390842258930206
8,0.09982464296247523,1.6612625122070312,1.7545177936553955,1.661256194114685,0.06294980645179749,1.3565402900205397,0.6180189251899719,1.3565402030944824,0.058652713894844055
9,0.099778098230154,1.6379324197769165,1.7294940948486328,1.6379249095916748,0.07522878050804138,1.3384823331842934,0.621707022190094,1.3384822607040405,0.05847042053937912
10,0.09972609476841367,1.6146198511123657,1.7037256956100464,1.6146111488342285,0.08721309900283813,1.3218322528802935,0.6248682737350464,1.3218320608139038,0.05612793564796448
11,0.09966863828001983,1.5918450355529785,1.6780046224594116,1.5918351411819458,0.09875328838825226,1.3065625623857762,0.6285563707351685,1.3065626621246338,0.054595958441495895
12,0.09960573506572391,1.5698531866073608,1.6527868509292603,1.5698422193527222,0.10974884033203125,1.2926188992499301,0.6327713131904602,1.2926188707351685,0.051195017993450165
13,0.09953739202357219,1.5487165451049805,1.6282930374145508,1.5487045049667358,0.12013694643974304,1.2798956015841099,0.6332981586456299,1.279895544052124,0.05137666314840317
14,0.09946361664814943,1.5284018516540527,1.6045831441879272,1.5283888578414917,0.12988339364528656,1.2682556216658982,0.6348788142204285,1.2682554721832275,0.05047726631164551
15,0.0993844170297569,1.5088238716125488,1.5816271305084229,1.5088099241256714,0.1389755755662918,1.257553245295212,0.6380400061607361,1.2575531005859375,0.04878445342183113
16,0.09929980185352526,1.4898850917816162,1.5593652725219727,1.489870309829712,0.14741677045822144,1.2476530969456954,0.6412012577056885,1.2476530075073242,0.04599888250231743
17,0.0992097803984621,1.4714924097061157,1.5377246141433716,1.4714769124984741,0.15522192418575287,1.2384360889237849,0.6443624496459961,1.2384361028671265,0.04330049082636833
18,0.09911436253643445,1.4535666704177856,1.5166364908218384,1.4535504579544067,0.16241401433944702,1.229802838115471,0.6464699506759644,1.2298027276992798,0.04177059605717659
19,0.09901355873108611,1.4360383749008179,1.4960383176803589,1.4360214471817017,0.1690216362476349,1.2216724439968676,0.6459430456161499,1.2216724157333374,0.04139160364866257
20,0.09890738003669029,1.4188549518585205,1.4758765697479248,1.4188374280929565,0.17507678270339966,1.213979723079187,0.6475237011909485,1.213979721069336,0.03914877399802208
