epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.763817310333252,0.0,51712.0,0.0,0.0,1.3183275694842083,0.6501580476760864,1.3161782026290894,0.10042241215705872,0.09968881949672459,0.19546891748905182,0.9838274717330933,0.0,0.0,0.0,0.33719703555107117,0.953125,1.0,0.33719703555107117,0.7821782178217822,0.4172813594341278,0.933080792427063,1.0,0.4172813594341278,0.8811881188118812,0.47787144780158997,0.8996692299842834,1.0,0.47787144780158997,0.9405940594059405,0.5147523880004883,0.8751279711723328,1.0,0.5147523880004883,0.9603960396039604
2,0.09998903417374229,1.6989028453826904,3.3378537409589626e-06,51782.12890625,3.3378537409589626e-06,6.445957095709571e-11,1.2828124298059527,0.6564804911613464,1.2806493043899536,0.09462609887123108,0.09292002116478155,0.19652265310287476,0.9839141964912415,0.0,0.0,0.0,0.33561643958091736,0.9607535600662231,1.0,0.33561643958091736,0.7920792079207921,0.4146469831466675,0.9364675879478455,1.0,0.4146469831466675,0.8811881188118812,0.4726027250289917,0.911928653717041,1.0,0.4726027250289917,0.9504950495049505,0.5147523880004883,0.8833162784576416,1.0,0.5147523880004883,0.9504950495049505
3,0.0999753280182866,1.5651979446411133,6.741286597389262e-06,52290.8125,6.741286597389262e-06,1.2891914191419143e-10,1.2370295071124529,0.6622760891914368,1.2348591089248657,0.08635130524635315,0.08652445758733156,0.19652265310287476,0.989276111125946,0.0,0.0,0.0,0.33772391080856323,0.9625585079193115,1.0,0.33772391080856323,0.7920792079207921,0.41201263666152954,0.9437339901924133,1.0,0.41201263666152954,0.8712871287128713,0.4694415032863617,0.9135802388191223,1.0,0.4694415032863617,0.9504950495049505,0.515279233455658,0.8926380276679993,1.0,0.515279233455658,0.9603960396039604
4,0.09995614150494293,1.4185917377471924,1.0404434760857839e-05,53803.4140625,1.0404434760857839e-05,1.9337871287128714e-10,1.1977687361870977,0.6696522831916809,1.195539951324463,0.07722187787294388,0.07739234308234257,0.19652265310287476,0.9919571280479431,1.0,0.19652265310287476,0.5445544554455446,0.3366701900959015,0.9655712246894836,1.0,0.3366701900959015,0.7722772277227723,0.40832453966140747,0.9458064436912537,1.0,0.40832453966140747,0.8811881188118812,0.46364593505859375,0.918181836605072,1.0,0.46364593505859375,0.9405940594059405,0.5142254829406738,0.8975409865379333,1.0,0.5142254829406738,0.9603960396039604
5,0.0999314767377287,1.2442512512207031,1.467325728299329e-05,56908.76171875,1.467325728299329e-05,2.5783828382838285e-10,1.1697874761356317,0.6780821681022644,1.1675995588302612,0.06903152167797089,0.06839628126648883,0.20337197184562683,0.9948186278343201,1.0,0.20337197184562683,0.5445544554455446,0.34088513255119324,0.969088077545166,1.0,0.34088513255119324,0.7722772277227723,0.3983140289783478,0.9550264477729797,1.0,0.3983140289783478,0.8811881188118812,0.46522656083106995,0.9229897856712341,1.0,0.46522656083106995,0.9504950495049505,0.5184404850006104,0.9004064798355103,1.0,0.5184404850006104,0.9603960396039604
6,0.09990133642141359,1.0739896297454834,2.0007750208606012e-05,62078.44921875,2.0007750208606012e-05,3.2229785478547854e-10,1.1458383655397357,0.6801896691322327,1.1435558795928955,0.06566684693098068,0.06583281307313413,0.20179136097431183,0.9921671152114868,1.0,0.20179136097431183,0.5445544554455446,0.3398314118385315,0.9720930457115173,1.0,0.3398314118385315,0.7920792079207921,0.3962065279483795,0.9547872543334961,1.0,0.3962065279483795,0.8712871287128713,0.462592214345932,0.928246021270752,1.0,0.462592214345932,0.9603960396039604,0.5231822729110718,0.8992950916290283,1.0,0.5231822729110718,0.9702970297029703
7,0.0998657238612229,0.9204447865486145,2.691277040867135e-05,69585.65625,2.691277040867135e-05,3.867574257425743e-10,1.1432320492536425,0.6738672256469727,1.140951156616211,0.07213613390922546,0.0721361194791231,0.20126448571681976,0.9921466112136841,1.0,0.20126448571681976,0.5346534653465347,0.3329820930957794,0.9762658476829529,1.0,0.3329820930957794,0.801980198019802,0.40042150020599365,0.9565789699554443,1.0,0.40042150020599365,0.8811881188118812,0.4662802815437317,0.9322034120559692,1.0,0.4662802815437317,0.9504950495049505,0.5168598294258118,0.9001019597053528,1.0,0.5168598294258118,0.9702970297029703
8,0.09982464296247523,0.7782644629478455,3.586003731470555e-05,79474.0390625,3.586003731470555e-05,4.5121699669967e-10,1.142098092681113,0.6759747266769409,1.1399195194244385,0.07152625918388367,0.07152628102531171,0.19968387484550476,0.9920844435691833,1.0,0.19968387484550476,0.5346534653465347,0.3303477466106415,0.9760765433311462,1.0,0.3303477466106415,0.801980198019802,0.40569019317626953,0.9571428298950195,1.0,0.40569019317626953,0.8712871287128713,0.46680715680122375,0.9322798848152161,1.0,0.46680715680122375,0.9702970297029703,0.5121180415153503,0.904321014881134,1.0,0.5121180415153503,0.9801980198019802
9,0.099778098230154,0.6753770112991333,4.7206165618263185e-05,91542.1953125,4.7206165618263185e-05,5.156765676567657e-10,1.15220374779656,0.679662823677063,1.1501083374023438,0.07016034424304962,0.0698637285272741,0.19968387484550476,0.9920844435691833,1.0,0.19968387484550476,0.5445544554455446,0.32455214858055115,0.9724025726318359,1.0,0.32455214858055115,0.7623762376237624,0.40674394369125366,0.9559585452079773,1.0,0.40674394369125366,0.8811881188118812,0.472075879573822,0.9252232313156128,1.0,0.472075879573822,0.9702970297029703,0.51896733045578,0.9005076289176941,1.0,0.51896733045578,0.9900990099009901
10,0.09972609476841367,0.5757619738578796,6.117714656284079e-05,105453.078125,6.117714656284079e-05,5.801361386138614e-10,1.1633606060036115,0.6765015721321106,1.1612316370010376,0.07513353228569031,0.07418661436617564,0.19704952836036682,0.9919785857200623,1.0,0.19704952836036682,0.5445544554455446,0.32455214858055115,0.9691558480262756,1.0,0.32455214858055115,0.7524752475247525,0.4093782901763916,0.9459459185600281,1.0,0.4093782901763916,0.8910891089108911,0.47154900431632996,0.9195531010627747,1.0,0.47154900431632996,0.9801980198019802,0.5168598294258118,0.8950051069259644,1.0,0.5168598294258118,0.9900990099009901
11,0.09966863828001983,0.4983844757080078,7.785948400851339e-05,120788.0859375,7.785948400851339e-05,6.445957095709571e-10,1.1678574979619307,0.6749209761619568,1.1657370328903198,0.07772202789783478,0.07720024703174547,0.20021075010299683,0.9947368502616882,1.0,0.20021075010299683,0.5445544554455446,0.32929399609565735,0.9696000218391418,1.0,0.32929399609565735,0.7623762376237624,0.40832453966140747,0.948387086391449,1.0,0.40832453966140747,0.900990099009901,0.47312960028648376,0.9120267033576965,1.0,0.47312960028648376,0.9801980198019802,0.5231822729110718,0.8932527899742126,1.0,0.5231822729110718,0.9900990099009901
12,0.09960573506572391,0.42433297634124756,9.723847324494272e-05,137138.078125,9.723847324494272e-05,7.090552805280529e-10,1.1644090238185276,0.6717597246170044,1.1622248888015747,0.08218103647232056,0.08169252346137303,0.19652265310287476,0.9946380853652954,1.0,0.19652265310287476,0.5346534653465347,0.3319283425807953,0.9603174328804016,1.0,0.3319283425807953,0.7623762376237624,0.4146469831466675,0.9466328024864197,1.0,0.4146469831466675,0.9306930693069307,0.47312960028648376,0.9131402969360352,1.0,0.47312960028648376,0.9801980198019802,0.5231822729110718,0.8902316093444824,1.0,0.5231822729110718,0.9900990099009901
13,0.09953739202357219,0.3642585873603821,0.00011925418948521838,154171.8125,0.00011925418948521838,7.735148514851486e-10,1.161799432480172,0.673340380191803,1.1597263813018799,0.08094869554042816,0.08048105156647771,0.19968387484550476,0.9947229623794556,1.0,0.19968387484550476,0.5445544554455446,0.3329820930957794,0.9572784900665283,1.0,0.3329820930957794,0.7920792079207921,0.41517385840415955,0.9467005133628845,1.0,0.41517385840415955,0.9108910891089109,0.4726027250289917,0.917502760887146,1.0,0.4726027250289917,0.9801980198019802,0.5226554274559021,0.8911290168762207,1.0,0.5226554274559021,1.0
14,0.09946361664814943,0.300213098526001,0.00014381713117472827,171624.734375,0.00014381713117472827,8.379744224422442e-10,1.151422460790178,0.6786090731620789,1.1493136882781982,0.07653407007455826,0.07539297499005988,0.2007376253604889,0.9947506785392761,1.0,0.2007376253604889,0.5445544554455446,0.3361433148384094,0.9576802253723145,1.0,0.3361433148384094,0.7821782178217822,0.41517385840415955,0.942893385887146,1.0,0.41517385840415955,0.9108910891089109,0.47365647554397583,0.9165739417076111,1.0,0.47365647554397583,0.9900990099009901,0.527924120426178,0.8952096104621887,1.0,0.527924120426178,1.0
