epoch,lr,train_loss_step_mean,loss_reg,loss_kl_raw,loss_kl,kl_weight,lambda_u,delta_par_sq_mean,delta_perp_sq_mean,alpha_mean,wBw_mean,var_logits_mean,var_logits_max,correction_abs_mean,val_loss,val_acc,val_nlpd,val_ece,val_aece,val_raw_cov_99,val_sel_acc_99,val_reliable_99,val_cov_99,val_class_cov_99,val_raw_cov_95,val_sel_acc_95,val_reliable_95,val_cov_95,val_class_cov_95,val_raw_cov_90,val_sel_acc_90,val_reliable_90,val_cov_90,val_class_cov_90,val_raw_cov_85,val_sel_acc_85,val_reliable_85,val_cov_85,val_class_cov_85,val_raw_cov_80,val_sel_acc_80,val_reliable_80,val_cov_80,val_class_cov_80
1,0.09999725846827562,1.2966284881723988,0.0,51735.2890625,0.0,0.0,0.010036560706794262,1.4360754772846374e-11,2.3056170903146267e-05,1.6447763442993164,0.012214915826916695,2.016425848007202,3.1335432529449463,2.743584394454956,1.2052245883720567,0.6548998951911926,1.203752875328064,0.01570013165473938,0.01801061817102362,0.07534246891736984,0.9930070042610168,1.0,0.07534246891736984,0.31683168316831684,0.22444678843021393,0.9788732528686523,1.0,0.22444678843021393,0.5841584158415841,0.3071654438972473,0.958833634853363,1.0,0.3071654438972473,0.6633663366336634,0.36301368474960327,0.9404934644699097,1.0,0.36301368474960327,0.7920792079207921,0.40516331791877747,0.9323797225952148,1.0,0.40516331791877747,0.8613861386138614
2,0.09998903417374229,1.240720286227689,3.3522016547247423e-06,52248.1328125,3.367892077221768e-06,6.445957095709571e-11,0.01010342687368393,4.623635085909683e-10,0.0005308174877427518,1.6364127397537231,0.012219488620758057,2.020293712615967,3.092719316482544,2.789138078689575,1.1457624150277188,0.6680716276168823,1.1442699432373047,0.012025939300656319,0.011446223762063007,0.07428872585296631,0.9929078221321106,1.0,0.07428872585296631,0.3069306930693069,0.231296107172966,0.9772209525108337,1.0,0.231296107172966,0.5742574257425742,0.31190726161003113,0.9662162065505981,1.0,0.31190726161003113,0.693069306930693,0.3677555322647095,0.9469913840293884,1.0,0.3677555322647095,0.8118811881188119,0.40990516543388367,0.9383033514022827,1.0,0.40990516543388367,0.8316831683168316
3,0.0999753280182866,1.144749918786606,6.915789999586177e-06,54583.48828125,7.036856459308183e-06,1.2891914191419143e-10,0.01020146906375885,9.82637793356389e-09,0.0028430393431335688,1.6439895629882812,0.012217249721288681,2.0489683151245117,3.1837518215179443,2.8060808181762695,1.0854588410374488,0.6828240156173706,1.0839375257492065,0.019493842497467995,0.023627692910089884,0.07797681540250778,1.0,1.0,0.07797681540250778,0.297029702970297,0.23076923191547394,0.9863013625144958,1.0,0.23076923191547394,0.5643564356435643,0.3134878873825073,0.9764705896377563,1.0,0.3134878873825073,0.6831683168316832,0.37144362926483154,0.958865225315094,1.0,0.37144362926483154,0.801980198019802,0.4109589159488678,0.9487179517745972,1.0,0.4109589159488678,0.8415841584158416
4,0.09995614150494293,1.042669647991067,1.1184713570184955e-05,59696.26953125,1.1543987966433633e-05,1.9337871287128714e-10,0.01018538512289524,6.792676998657043e-08,0.007905137725174427,1.645084261894226,0.012218378484249115,2.0472888946533203,3.117725133895874,2.8264667987823486,1.0434446231834003,0.6944151520729065,1.0419237613677979,0.027967173606157303,0.025393570546606445,0.08061116933822632,1.0,1.0,0.08061116933822632,0.31683168316831684,0.236037939786911,0.9910714030265808,1.0,0.236037939786911,0.5643564356435643,0.32139092683792114,0.980327844619751,1.0,0.32139092683792114,0.693069306930693,0.36986300349235535,0.9700854420661926,1.0,0.36986300349235535,0.7722772277227723,0.4093782901763916,0.96138995885849,1.0,0.4093782901763916,0.8415841584158416
5,0.0999314767377287,0.9625754167537878,1.678827301124203e-05,67973.375,1.7526137526147068e-05,2.5783828382838285e-10,0.010018540546298027,2.5392475322405517e-07,0.016100101172924042,1.6590795516967773,0.012218513526022434,2.030906915664673,3.117326259613037,2.7811851501464844,1.0180000539072196,0.7081137895584106,1.016458511352539,0.03711571544408798,0.035340927988761844,0.08377239108085632,1.0,1.0,0.08377239108085632,0.297029702970297,0.23814541101455688,0.98893803358078,1.0,0.23814541101455688,0.5643564356435643,0.3219178020954132,0.9852700233459473,1.0,0.3219178020954132,0.693069306930693,0.3688092827796936,0.9814285635948181,1.0,0.3688092827796936,0.7722772277227723,0.4188619554042816,0.9660377502441406,1.0,0.4188619554042816,0.8514851485148515
6,0.09990133642141359,0.8845505000341056,2.4247787403528312e-05,78827.3671875,2.5405890482943505e-05,3.2229785478547854e-10,0.00966960471123457,6.587987400052953e-07,0.026846205815672874,1.6451915502548218,0.012218507938086987,1.943763256072998,2.9580230712890625,2.7532286643981934,1.0030221391402507,0.7065331935882568,1.0014218091964722,0.03447958454489708,0.036067864210889505,0.09325605630874634,1.0,1.0,0.09325605630874634,0.32673267326732675,0.24025289714336395,0.9890350699424744,1.0,0.24025289714336395,0.5841584158415841,0.3203372061252594,0.9884868264198303,1.0,0.3203372061252594,0.693069306930693,0.3782929480075836,0.9805014133453369,1.0,0.3782929480075836,0.7920792079207921,0.4220231771469116,0.9637952446937561,1.0,0.4220231771469116,0.8613861386138614
7,0.0998657238612229,0.831632652495167,3.382937294271968e-05,91595.484375,3.542523336363956e-05,3.867574257425743e-10,0.009156569838523865,1.3330791261978447e-06,0.03948722407221794,1.6486557722091675,0.012222460471093655,1.8451064825057983,2.7837533950805664,2.6150050163269043,0.9928878967829826,0.7123287916183472,0.9913362264633179,0.03642173483967781,0.036477064637288656,0.09905163198709488,0.9946808218955994,1.0,0.09905163198709488,0.3564356435643564,0.24657534062862396,0.9893162250518799,1.0,0.24657534062862396,0.594059405940594,0.3287671208381653,0.9887820482254028,1.0,0.3287671208381653,0.7128712871287128,0.3851422667503357,0.9794801473617554,1.0,0.3851422667503357,0.801980198019802,0.4288724958896637,0.9631449580192566,1.0,0.4288724958896637,0.8712871287128713
8,0.09982464296247523,0.7795893909907577,4.5640497035600506e-05,105661.7734375,4.767638893099502e-05,4.5121699669967e-10,0.00858844444155693,2.3161296667240094e-06,0.05341323837637901,1.6244500875473022,0.012224582023918629,1.705512523651123,2.6690142154693604,2.471304178237915,0.9801068226831354,0.7186512351036072,0.9785082340240479,0.03985896334052086,0.03714529000167725,0.10326659679412842,0.9948979616165161,1.0,0.10326659679412842,0.37623762376237624,0.25184404850006104,0.9895397424697876,1.0,0.25184404850006104,0.6039603960396039,0.33245521783828735,0.9889065027236938,1.0,0.33245521783828735,0.7227722772277227,0.3898840844631195,0.9743243455886841,1.0,0.3898840844631195,0.801980198019802,0.4373024106025696,0.9626505970954895,1.0,0.4373024106025696,0.8712871287128713
9,0.099778098230154,0.7255547601397675,5.960488517014863e-05,120229.3515625,6.199946074048057e-05,5.156765676567657e-10,0.007964544929564,3.6102621834288584e-06,0.06783527880907059,1.6445430517196655,0.012224326841533184,1.6011468172073364,2.4783756732940674,2.388643264770508,0.9622705705047784,0.7291886210441589,0.9607099890708923,0.036757051944732666,0.03789167958768075,0.11116965115070343,0.9952606558799744,1.0,0.11116965115070343,0.39603960396039606,0.26132771372795105,0.9919354915618896,1.0,0.26132771372795105,0.6138613861386139,0.3414120078086853,0.9861111044883728,1.0,0.3414120078086853,0.7227722772277227,0.40358272194862366,0.9765012860298157,1.0,0.40358272194862366,0.8415841584158416,0.44889357686042786,0.9636150002479553,1.0,0.44889357686042786,0.900990099009901
10,0.09972609476841367,0.6652133978239381,7.56305999308133e-05,135104.25,7.837886369088665e-05,5.801361386138614e-10,0.0073273275047540665,5.216641966399038e-06,0.08256128430366516,1.6322362422943115,0.012226424179971218,1.462271809577942,2.2301173210144043,2.253419876098633,0.9367651395476153,0.7402529120445251,0.9351881146430969,0.03809018060564995,0.04011721970283822,0.11907270550727844,0.9955752491950989,1.0,0.11907270550727844,0.4158415841584158,0.2718651294708252,0.9922480583190918,1.0,0.2718651294708252,0.6336633663366337,0.35036879777908325,0.9864661693572998,1.0,0.35036879777908325,0.7326732673267327,0.4114857614040375,0.97567218542099,1.0,0.4114857614040375,0.8514851485148515,0.4599578380584717,0.9644902348518372,1.0,0.4599578380584717,0.8910891089108911
